timestamp,speed_mode,image_error,turn_out,enc_left,enc_right,enc_diff,gyro_z,r_patch,l_patch,r_lost,l_lost,white_mid,white_nums,r_local,l_local,r_ring_flag,l_ring_flag,angle_ring,target_speed,speed_out_l,speed_out_r
23:31:45.746,3,17,205,232,247,-15,67,24,86,2,31,116,118,2,14,0,0,201,260,2073,3390
23:31:45.746,3,21,268,221,256,-35,65,24,86,2,31,116,118,2,14,0,0,201,260,2073,3390
23:31:45.747,3,21,268,233,255,-22,66,22,0,1,36,116,116,1,19,0,0,202,260,1848,3536
23:31:45.747,3,21,268,233,255,-22,66,22,0,1,36,116,116,1,19,0,0,202,234,1253,3030
23:31:45.747,3,24,313,232,260,-28,72,22,0,0,45,116,112,0,29,0,0,203,234,1155,3092
23:31:45.747,3,24,313,232,260,-28,72,22,0,0,45,116,112,0,29,0,0,203,234,1155,3092
23:31:45.747,3,24,313,232,260,-28,72,22,0,0,45,116,112,0,29,0,0,204,234,732,3427
23:31:45.747,3,36,517,229,263,-34,78,22,0,0,45,116,112,0,29,0,0,204,234,732,3427
23:31:45.747,3,36,516,218,268,-50,99,24,28,0,37,116,106,0,31,0,0,206,234,538,3510
23:31:45.747,3,33,447,219,273,-54,120,22,28,0,36,116,102,0,31,0,0,207,234,464,3369
23:31:45.747,3,33,440,216,278,-62,139,22,28,0,36,116,102,0,31,0,0,208,234,464,3369
23:31:45.747,3,33,428,204,274,-70,168,22,28,0,34,116,98,0,31,0,0,212,260,1164,3705
23:31:45.747,3,28,331,210,281,-71,194,24,30,0,32,116,94,0,31,0,0,214,260,1537,3451
23:31:45.747,3,20,187,220,285,-65,230,24,30,0,30,116,90,0,30,0,0,218,234,989,2778
23:31:45.748,3,20,187,220,288,-68,247,24,30,0,30,116,90,0,30,0,0,221,234,1460,2215
23:31:46.113,3,8,3,227,283,-56,250,24,30,0,27,116,90,0,27,0,0,226,260,519,3802
23:31:46.114,3,38,489,235,283,-48,241,40,0,0,53,116,90,0,31,0,0,228,260,387,3802
23:31:46.114,3,38,489,235,283,-48,241,40,0,0,53,116,90,0,31,0,0,228,260,387,3802
23:31:46.114,3,38,489,235,284,-49,211,40,0,0,53,116,90,0,31,0,0,230,260,866,3900
23:31:46.114,3,44,628,201,281,-80,176,42,0,0,52,116,92,0,31,0,0,232,234,524,3441
23:31:46.115,3,44,628,201,281,-80,176,42,0,0,52,116,92,0,31,0,0,232,234,524,3510
23:31:46.115,3,41,586,215,272,-57,138,46,0,4,51,116,92,0,31,0,0,235,234,34,3713
23:31:46.115,3,41,586,215,272,-57,138,46,0,4,51,116,92,0,31,0,0,235,234,34,3713
23:31:46.115,3,41,586,215,272,-57,138,46,0,4,51,116,92,0,31,0,0,236,234,-208,3680
23:31:46.115,3,39,536,208,275,-67,168,48,0,7,46,116,94,0,31,0,0,238,234,-81,3735
23:31:46.115,3,39,536,208,275,-67,168,48,0,7,46,116,94,0,31,0,0,238,234,-81,3735
23:31:46.115,3,38,500,199,285,-86,213,52,0,8,41,116,94,0,31,0,0,242,234,-36,3603
23:31:46.115,3,38,500,199,285,-86,213,52,0,8,41,116,94,0,31,0,0,242,234,-36,3603
23:31:46.115,3,38,500,199,285,-86,213,52,0,8,41,116,94,0,31,0,0,244,234,188,3606
23:31:46.118,3,36,453,169,284,-115,238,56,0,10,39,116,94,0,31,0,0,247,234,502,3630
23:31:46.118,3,36,453,169,284,-115,238,56,0,10,39,116,94,0,31,0,0,249,234,1138,3473
23:31:46.118,3,33,397,141,285,-144,246,60,0,12,38,116,96,0,31,0,0,252,234,1425,3432
23:31:46.118,3,33,397,141,285,-144,246,60,0,12,38,116,96,0,31,0,0,254,234,1470,2998
23:31:46.118,3,27,287,181,284,-103,5,68,0,15,37,116,108,0,31,0,0,1,234,1423,2387
23:31:46.118,3,16,101,206,286,-80,34,76,0,20,32,116,172,6,26,0,0,6,234,1278,2359
23:31:46.118,3,16,101,206,286,-80,34,76,0,20,32,116,172,6,26,0,0,6,234,1278,2359
23:31:46.118,3,3,-76,224,281,-57,26,88,94,24,24,116,172,13,18,0,0,12,260,2090,2350
23:31:46.118,3,3,-76,224,281,-57,26,88,94,24,24,116,172,13,18,0,0,12,260,2090,2350
23:31:46.118,1,3,-76,224,281,-57,26,88,94,24,24,116,172,13,18,0,0,15,286,2715,2245
23:31:46.118,1,-13,-270,290,274,16,224,104,96,31,26,116,172,23,19,0,0,17,286,2211,2263
23:31:46.118,1,-13,-270,290,274,16,224,104,96,31,26,116,172,23,19,0,0,17,286,2360,2876
23:31:46.119,1,0,-67,229,249,-20,84,0,100,38,29,116,172,31,21,0,0,21,260,2788,2739
23:31:46.119,1,0,-67,229,249,-20,84,0,100,38,29,116,172,31,21,0,0,21,260,2788,2739
23:31:46.119,1,0,-67,229,249,-20,84,0,100,38,29,116,172,31,21,0,0,21,260,2788,2739
23:31:46.119,1,0,13,252,262,-10,239,22,106,33,31,114,172,31,23,0,0,21,260,2352,2689
23:31:46.119,1,-23,-119,254,313,-59,204,26,110,31,35,112,172,28,26,0,0,20,260,2765,1162
23:31:46.119,1,-22,-112,246,294,-48,204,28,0,28,35,112,166,25,31,0,0,18,260,3124,904
23:31:46.119,3,-22,-112,246,294,-48,204,28,0,28,35,112,166,25,31,0,0,18,234,2153,1659
23:31:46.119,3,2,34,257,238,19,230,26,0,27,30,114,148,23,30,0,0,17,234,1955,1687
23:31:46.119,3,2,34,257,238,19,230,26,0,27,30,114,148,23,30,0,0,17,4,2844,2073
23:31:46.119,3,-2,-6,267,241,26,212,26,0,26,27,114,144,22,27,0,0,16,260,2337,2195
23:31:46.387,3,-2,-6,267,241,26,212,26,0,26,27,114,144,22,27,0,0,16,260,2337,2195
23:31:46.387,3,-5,-48,245,248,-3,221,26,0,20,21,114,94,16,21,0,0,15,260,2826,1855
23:31:46.388,3,-11,-130,260,248,12,221,26,0,20,21,114,94,16,21,0,0,15,260,2826,1855
23:31:46.388,3,-11,-130,260,248,12,221,26,0,20,21,114,94,16,21,0,0,15,260,2826,1855
23:31:46.388,3,-11,-131,263,239,24,223,30,0,16,18,110,90,11,18,0,0,14,260,2880,2008
23:31:46.388,3,-13,-159,264,245,19,221,34,20,11,13,108,92,5,13,0,0,13,234,2490,1314
23:31:46.388,3,-13,-159,264,245,19,221,34,20,11,13,108,92,5,13,0,0,13,234,2490,1314
23:31:46.388,3,-15,-188,271,247,24,217,34,20,11,8,108,90,5,8,0,0,13,234,2328,978
23:31:46.388,3,-15,-188,271,247,24,217,34,20,11,8,108,90,5,8,0,0,13,234,2328,978
23:31:46.389,3,-15,-136,267,246,21,201,36,20,9,0,108,90,3,0,0,0,12,234,2242,867
23:31:46.389,3,-12,-136,267,246,21,201,36,20,9,0,108,90,3,0,0,0,12,234,2242,867
23:31:46.389,3,-12,-136,267,246,21,201,36,20,9,0,108,90,3,0,0,0,12,234,2242,867
23:31:46.389,3,-12,-132,264,238,26,178,36,20,8,0,108,92,2,0,0,0,10,234,1809,962
23:31:46.389,3,-9,-85,276,238,38,178,36,20,8,0,108,92,2,0,0,0,10,234,1809,962
23:31:46.389,3,-9,-85,276,238,38,178,36,20,8,0,108,92,2,0,0,0,10,234,1809,962
23:31:46.389,3,-9,-85,255,240,15,177,38,20,8,0,108,90,1,0,0,0,9,234,1748,926
23:31:46.389,3,-7,-57,268,238,30,177,38,20,8,0,108,90,1,0,0,0,9,234,1748,926
23:31:46.389,3,-7,-57,268,238,30,177,38,20,8,0,108,90,1,0,0,0,9,234,1748,926
23:31:46.389,3,-7,-54,267,239,28,171,40,22,7,0,106,88,0,0,0,0,7,234,1487,956
23:31:46.389,3,-5,-30,269,235,34,173,40,22,7,0,106,88,0,0,0,0,7,234,1487,956
23:31:46.390,3,-5,-30,269,235,34,173,40,22,7,0,106,88,0,0,0,0,7,234,1487,956
23:31:46.390,3,-5,-31,260,238,22,174,42,22,8,0,106,90,0,0,0,0,5,234,1336,829
23:31:46.390,3,-4,-20,266,240,26,182,42,22,8,0,106,90,0,0,0,0,5,234,1336,829
23:31:46.390,3,-4,-20,266,240,26,182,42,22,8,0,106,90,0,0,0,0,5,234,1336,829
23:31:46.390,3,-4,-21,260,241,19,186,44,22,9,0,106,90,0,0,0,0,4,234,1209,845
23:31:46.390,3,-2,0,261,239,22,194,44,22,9,0,106,90,0,0,0,0,4,234,1209,845
23:31:46.390,3,-2,0,261,239,22,194,44,22,9,0,106,90,0,0,0,0,4,234,1209,845
23:31:46.390,3,-2,0,248,237,11,195,46,24,9,0,104,92,0,0,0,0,3,234,1342,900
23:31:46.391,3,0,24,257,237,20,196,46,24,9,0,104,92,0,0,0,0,3,234,1086,900
23:31:46.391,3,0,24,257,237,20,196,46,24,9,0,104,92,0,0,0,0,3,234,1086,900
23:31:46.391,3,0,23,255,236,19,197,46,24,9,0,104,92,0,0,0,0,2,234,1036,917
23:31:46.391,3,4,74,257,237,20,196,46,24,9,0,104,92,0,0,0,0,1,234,809,999
23:31:46.391,3,4,74,257,237,20,196,46,24,9,0,104,92,0,0,0,0,1,234,809,999
23:31:46.391,3,4,73,246,231,15,198,48,24,10,0,104,92,0,0,0,0,1,234,926,1089
23:31:46.391,3,6,96,256,238,18,204,48,24,10,0,104,92,0,0,0,0,0,234,590,1089
23:31:46.625,3,6,96,256,238,18,204,48,24,10,0,104,92,0,0,0,0,0,234,590,1089
23:31:46.625,3,6,91,247,239,8,217,48,24,11,0,104,116,0,0,0,0,0,234,680,1069
23:31:46.625,3,6,91,247,239,8,217,48,24,11,0,104,116,0,0,0,0,0,234,825,858
23:31:46.625,3,-2,-11,247,239,8,226,48,24,11,0,104,116,0,0,0,0,0,234,825,858
23:31:46.626,3,-2,-11,247,239,8,226,48,24,11,0,104,116,0,0,0,0,0,234,825,858
23:31:46.626,3,-2,-15,235,236,-1,235,52,26,12,4,102,104,0,4,0,0,255,234,783,902
23:31:46.626,3,2,29,242,240,2,242,52,26,12,4,102,104,0,4,0,0,255,234,783,902
23:31:46.626,3,2,29,242,240,2,242,52,26,12,4,102,104,0,4,0,0,255,234,783,902
23:31:46.626,3,2,25,238,241,-3,252,54,54,12,0,102,0,0,0,0,0,255,234,844,851
23:31:46.626,3,5,63,241,239,2,1,58,62,14,4,100,0,0,4,0,0,255,234,676,1226
23:31:46.626,3,11,145,225,235,-10,0,58,62,14,4,100,0,0,4,0,0,255,234,771,1226
23:31:46.626,3,11,145,225,235,-10,0,58,62,14,4,100,0,0,4,0,0,255,234,771,1226
23:31:46.626,3,11,146,235,230,5,253,60,62,16,0,100,0,1,0,0,0,255,234,542,1377
23:31:46.627,3,6,78,234,235,-1,250,60,62,16,0,100,0,1,0,0,0,255,234,647,1197
23:31:46.627,3,6,78,234,235,-1,250,60,62,16,0,100,0,1,0,0,0,255,234,452,1221
23:31:46.627,3,6,78,242,235,7,250,60,62,16,0,100,0,1,0,0,0,255,234,452,1221
23:31:46.627,3,6,75,226,239,-13,1,66,70,17,0,98,116,3,0,0,0,255,234,741,1143
23:31:46.627,3,5,58,220,229,-9,14,78,34,18,7,94,136,6,7,0,0,255,234,884,1334
23:31:46.627,3,0,-11,224,238,-14,28,78,34,18,7,94,136,6,7,0,0,0,234,990,1024
23:31:46.627,3,0,-11,224,238,-14,28,78,34,18,7,94,136,6,7,0,0,0,234,990,1024
23:31:46.627,3,0,-12,223,235,-12,32,84,36,21,5,92,132,10,5,0,0,0,234,1049,1065
23:31:46.627,3,0,-23,227,236,-9,29,84,36,21,5,92,132,10,5,0,0,0,234,1029,1014
23:31:46.627,3,-1,-23,227,236,-9,29,84,36,21,5,92,132,10,5,0,0,0,234,1029,1014
23:31:46.628,3,-1,-23,212,229,-17,27,90,38,24,3,90,126,14,3,0,0,0,234,1368,1140
23:31:46.628,3,-1,-23,212,229,-17,27,90,38,24,3,90,126,14,3,0,0,1,234,1308,1086
23:31:46.628,3,-4,-60,223,228,-5,26,90,38,24,3,90,126,14,3,0,0,1,234,1308,1086
23:31:46.628,3,-4,-59,220,230,-10,22,0,40,29,1,88,120,20,1,0,0,1,234,1429,1042
23:31:46.628,3,-4,-59,220,230,-10,22,0,40,29,1,88,120,20,1,0,0,1,234,1429,499
23:31:46.628,3,-23,-333,226,226,0,16,0,40,29,1,88,120,20,1,0,0,1,234,1991,499
23:31:46.628,3,-23,-333,226,226,0,16,0,40,29,1,88,120,20,1,0,0,1,234,1991,499
23:31:46.628,3,-23,-331,225,227,-2,12,34,42,38,0,86,116,31,0,0,0,1,234,2165,377
23:31:46.628,3,-23,-331,225,227,-2,12,34,42,38,0,86,116,31,0,0,0,1,234,2650,231
23:31:46.629,3,-26,-378,215,223,-8,7,34,42,38,0,86,116,31,0,0,0,1,234,2650,231
23:31:46.629,3,-26,-378,227,221,6,6,38,46,36,0,82,108,31,0,0,0,1,234,2617,160
23:31:46.629,3,-26,-378,227,221,6,6,38,46,36,0,82,108,31,0,0,0,1,234,2911,-109
23:31:46.925,3,-29,-421,227,223,4,244,38,46,36,0,82,108,31,0,0,0,1,234,2911,-109
23:31:46.925,3,-29,-409,239,217,22,216,42,50,34,0,78,98,31,0,0,0,1,234,2816,-78
23:31:46.925,3,-29,-409,239,217,22,216,42,50,34,0,78,98,31,0,0,0,0,234,3369,-39
23:31:46.925,3,-33,-467,225,204,21,185,42,50,34,0,78,98,31,0,0,0,0,234,3369,-39
23:31:46.925,3,-33,-457,240,197,43,160,0,54,33,0,74,90,31,0,0,0,255,234,3275,24
23:31:46.925,3,-33,-457,240,197,43,160,0,54,33,0,74,90,31,0,0,0,254,234,3354,276
23:31:46.925,3,-37,-516,244,182,62,131,0,54,33,0,74,90,31,0,0,0,254,234,3354,276
23:31:46.927,3,-37,-500,256,156,100,89,48,56,31,0,72,84,31,0,0,0,252,234,3255,805
23:31:46.927,3,-37,-500,256,156,100,89,48,56,31,0,72,84,31,0,0,0,250,234,3606,1056
23:31:46.927,3,-37,-491,244,148,96,68,48,56,31,0,72,84,31,0,0,0,250,234,3606,1056
23:31:46.927,3,-37,-486,255,148,107,55,48,56,31,0,72,78,31,0,0,0,248,234,3527,1171
23:31:46.927,3,-37,-486,255,148,107,55,48,56,31,0,72,78,31,0,0,0,248,234,3527,1171
23:31:46.927,3,-40,-540,251,155,96,47,48,56,31,0,72,78,31,0,0,0,246,234,3717,1143
23:31:46.927,3,-40,-533,263,156,107,29,0,56,32,0,72,76,31,0,0,0,244,234,3593,1213
23:31:46.927,3,-43,-584,257,164,93,19,0,56,32,0,72,76,31,0,0,0,242,234,3796,1136
23:31:46.929,3,-43,-584,257,164,93,19,0,56,32,0,72,76,31,0,0,0,239,234,3795,990
23:31:46.929,3,-43,-579,262,174,88,5,0,56,32,0,72,76,31,0,0,0,239,234,3795,990
23:31:46.929,3,-44,-594,263,171,92,250,0,52,34,0,76,76,31,0,0,0,236,234,3858,1076
23:31:46.929,3,-44,-594,263,171,92,250,0,52,34,0,76,76,31,0,0,0,236,234,3858,1076
23:31:46.929,3,-44,-594,269,171,98,246,0,52,34,0,76,76,31,0,0,0,234,234,3815,1111
23:31:46.929,3,-44,-592,269,171,98,246,0,52,34,0,76,76,31,0,0,0,234,234,3815,1111
23:31:46.929,3,-44,-591,256,174,82,244,0,46,37,0,82,78,31,0,0,0,231,234,4141,1084
23:31:46.929,3,-44,-591,256,174,82,244,0,46,37,0,82,78,31,0,0,0,231,234,4164,1190
23:31:46.929,3,-44,-594,260,170,90,251,0,46,37,0,82,78,31,0,0,0,229,234,4164,1190
23:31:46.929,3,-52,-757,262,173,89,0,0,30,47,0,108,82,31,0,0,0,226,234,4214,1167
23:31:46.929,3,-52,-757,262,173,89,0,0,30,47,0,108,82,31,0,0,0,223,234,4195,1092
23:31:46.929,3,-52,-758,267,178,89,2,0,30,47,0,108,82,31,0,0,0,223,234,4195,1092
23:31:46.929,3,-52,-755,258,175,83,250,0,30,46,0,110,82,31,0,0,0,218,234,4318,1205
23:31:46.931,3,-50,-710,269,174,95,238,0,30,46,0,110,82,31,0,0,0,218,234,4318,1205
23:31:46.931,3,-50,-708,266,176,90,234,0,30,44,0,110,84,31,0,0,0,212,234,4345,1246
23:31:46.931,3,-47,-645,274,174,100,230,0,30,44,0,110,84,31,0,0,0,212,234,4345,1246
23:31:46.931,3,-45,-605,269,186,83,226,0,30,42,1,110,88,31,0,0,0,207,234,4576,1018
23:31:46.931,3,-45,-603,275,185,90,222,0,30,38,3,112,92,31,0,0,0,201,260,5042,1430
23:31:46.931,3,-42,-543,271,183,88,219,0,30,33,3,112,96,31,0,0,0,195,260,5243,1350
23:31:46.932,3,-38,-467,286,195,91,216,0,30,33,3,112,96,31,0,0,0,195,260,5243,1350
23:31:46.932,3,-38,-465,287,207,80,210,0,32,22,5,112,100,22,0,0,0,189,260,5251,1456
23:31:47.159,3,-31,-340,282,210,72,214,0,34,8,6,110,96,8,0,0,0,186,234,4669,982
23:31:47.159,3,-31,-340,282,210,72,214,0,34,8,6,110,96,8,0,0,0,186,234,4282,1261
23:31:47.159,3,-22,-189,282,211,71,212,0,34,8,6,110,96,8,0,0,0,183,234,4282,1261
23:31:47.159,3,-22,-190,284,209,75,213,0,36,0,6,110,94,0,0,0,0,180,234,4143,1309
23:31:47.159,3,-22,-190,284,209,75,213,0,36,0,6,110,94,0,0,0,0,177,234,3854,1589
23:31:47.159,3,-13,-56,278,211,67,219,0,36,0,6,110,94,0,0,0,0,177,234,3854,1589
23:31:47.159,3,-13,-57,277,221,56,222,20,40,0,7,108,94,0,0,0,0,174,234,3738,1443
23:31:47.161,3,-13,-57,277,221,56,222,20,40,0,7,108,94,0,0,0,0,171,234,3257,1570
23:31:47.161,3,-3,77,280,230,50,227,20,40,0,7,108,94,0,0,0,0,171,234,3257,1570
23:31:47.162,3,-3,74,284,230,54,233,20,44,0,9,108,96,0,0,0,0,169,234,3003,1591
23:31:47.162,3,-3,74,284,230,54,233,20,44,0,9,108,96,0,0,0,0,169,234,2780,1916
23:31:47.162,3,7,180,272,222,50,27,24,50,0,16,104,94,0,5,0,0,164,234,2594,2126
23:31:47.162,3,7,180,272,222,50,27,24,50,0,16,104,94,0,5,0,0,164,234,2594,2126
23:31:47.162,3,7,180,272,222,50,27,24,50,0,16,104,94,0,5,0,0,164,234,2104,2911
23:31:47.162,3,21,349,253,228,25,121,26,0,0,35,102,102,0,20,0,0,160,234,2139,2725
23:31:47.163,3,21,349,253,228,25,121,26,0,0,35,102,102,0,20,0,0,160,234,2139,2725
23:31:47.163,3,21,349,253,228,25,121,26,0,0,35,102,102,0,20,0,0,160,234,1752,3268
23:31:47.163,3,37,582,245,238,7,217,32,0,0,44,96,96,0,31,0,0,159,234,1579,3181
23:31:47.163,3,37,568,241,245,-4,253,36,28,0,41,92,86,0,31,0,0,159,234,1437,3205
23:31:47.163,3,37,568,241,245,-4,253,36,28,0,41,92,86,0,31,0,0,159,234,1437,3205
23:31:47.163,3,37,568,241,245,-4,253,36,28,0,41,92,86,0,31,0,0,159,234,1412,3164
23:31:47.163,3,41,631,232,252,-20,75,40,0,0,40,88,80,0,31,0,0,160,234,1480,3317
23:31:47.164,3,44,652,233,266,-33,116,40,0,0,40,88,80,0,31,0,0,161,234,1077,3149
23:31:47.164,3,44,652,233,266,-33,116,40,0,0,40,88,80,0,31,0,0,161,234,1077,3149
23:31:47.164,3,44,652,233,266,-33,116,40,0,0,40,88,80,0,31,0,0,161,234,1077,3149
23:31:47.164,3,44,641,237,268,-31,144,40,0,0,40,88,80,0,31,0,0,163,234,813,3178
23:31:47.164,3,44,631,237,274,-37,168,42,0,0,39,86,78,0,31,0,0,164,234,617,3118
23:31:47.165,3,44,631,237,274,-37,168,42,0,0,39,86,78,0,31,0,0,164,234,617,3118
23:31:47.165,3,44,631,237,274,-37,168,42,0,0,39,86,78,0,31,0,0,164,234,811,3242
23:31:47.165,3,45,645,218,270,-52,186,42,34,0,38,86,80,0,31,0,0,168,234,702,3277
23:31:47.165,3,44,609,215,276,-61,224,42,34,0,38,86,80,0,31,0,0,171,234,617,3227
23:31:47.165,3,44,609,215,276,-61,224,42,34,0,38,86,80,0,31,0,0,171,234,617,3227
23:31:47.165,3,44,609,215,276,-61,224,42,34,0,38,86,80,0,31,0,0,171,234,617,3227
23:31:47.166,3,44,609,197,275,-78,235,42,34,0,38,86,80,0,31,0,0,173,234,867,3282
23:31:47.166,3,44,605,192,269,-77,234,42,0,0,39,86,84,0,31,0,0,175,234,914,3443
23:31:47.387,3,44,605,192,269,-77,234,42,0,0,39,86,84,0,31,0,0,175,234,914,3443
23:31:47.388,3,44,605,192,269,-77,234,42,0,0,39,86,84,0,31,0,0,175,234,865,3400
23:31:47.388,3,43,585,180,274,-94,244,40,0,0,40,88,88,0,31,0,0,180,234,1002,3401
23:31:47.388,3,41,540,190,274,-84,252,40,0,0,40,88,88,0,31,0,0,183,234,903,3477
23:31:47.388,3,41,540,190,274,-84,252,40,0,0,40,88,88,0,31,0,0,183,234,903,3477
23:31:47.388,3,41,540,190,274,-84,252,40,0,0,40,88,88,0,31,0,0,183,234,903,3477
23:31:47.388,3,41,538,187,277,-90,1,38,30,0,40,90,90,0,31,0,0,188,234,912,3550
23:31:47.390,3,39,500,180,275,-95,2,38,30,0,40,90,94,0,31,0,0,190,234,1034,3571
23:31:47.390,3,39,500,180,275,-95,2,38,30,0,40,90,94,0,31,0,0,190,234,1034,3571
23:31:47.390,3,39,500,180,275,-95,2,38,30,0,40,90,94,0,31,0,0,190,234,1160,3753
23:31:47.390,3,37,440,185,276,-91,15,38,30,0,40,90,98,0,31,0,0,196,234,1000,3611
23:31:47.390,3,36,440,185,276,-91,15,38,30,0,40,90,98,0,31,0,0,196,234,1000,3611
23:31:47.390,3,36,440,185,276,-91,15,38,30,0,40,90,98,0,31,0,0,196,234,1000,3611
23:31:47.391,3,36,440,185,276,-91,15,38,30,0,40,90,98,0,31,0,0,199,234,1014,3598
23:31:47.391,3,36,441,182,276,-94,13,38,0,0,41,90,102,0,31,0,0,201,234,1051,3660
23:31:47.395,3,36,441,182,276,-94,13,38,0,0,41,90,102,0,31,0,0,201,234,1051,3660
23:31:47.395,3,36,441,182,276,-94,13,38,0,0,41,90,102,0,31,0,0,201,234,1051,3749
23:31:47.395,3,34,404,176,276,-100,17,36,28,0,41,92,106,0,31,0,0,207,234,1433,3480
23:31:47.395,3,31,350,176,276,-100,17,36,28,0,41,92,106,0,31,0,0,207,234,1433,3480
23:31:47.395,3,31,350,176,276,-100,17,36,28,0,41,92,106,0,31,0,0,207,234,1433,3480
23:31:47.395,3,31,350,176,276,-100,17,36,28,0,41,92,106,0,31,0,0,209,234,1356,3405
23:31:47.395,3,31,345,202,274,-72,31,36,28,0,27,92,112,0,17,0,0,212,234,1009,3483
23:31:47.395,3,31,345,202,274,-72,31,36,28,0,27,92,112,0,17,0,0,212,234,1009,3483
23:31:47.395,3,31,345,202,274,-72,31,36,28,0,27,92,112,0,17,0,0,212,234,1009,3483
23:31:47.396,3,20,164,209,276,-67,33,36,0,0,23,92,116,0,12,0,0,218,234,1439,2795
23:31:47.396,3,16,104,209,275,-66,28,36,0,0,23,92,116,0,12,0,0,218,234,1439,2795
23:31:47.396,3,16,104,209,275,-66,28,36,0,0,23,92,116,0,12,0,0,218,234,1439,2795
23:31:47.396,3,16,104,209,275,-66,28,36,0,0,23,92,116,0,12,0,0,221,234,1652,2830
23:31:47.396,3,11,43,185,260,-75,254,34,80,0,21,94,120,0,9,0,0,223,234,2180,2787
23:31:47.396,3,11,43,185,260,-75,254,34,80,0,21,94,120,0,9,0,0,223,234,2180,2787
23:31:47.396,3,11,43,185,260,-75,254,34,80,0,21,94,120,0,9,0,0,223,234,2180,2787
23:31:47.396,3,11,56,194,259,-65,222,32,78,0,21,96,126,0,8,0,0,228,234,2227,2538
23:31:47.396,3,7,7,211,263,-52,204,32,78,0,21,96,126,0,8,0,0,230,234,2117,2403
23:31:47.396,3,7,7,211,263,-52,204,32,78,0,21,96,126,0,8,0,0,230,234,2117,2403
23:31:47.396,3,7,7,211,263,-52,204,32,78,0,21,96,126,0,8,0,0,230,234,2117,2403
23:31:47.610,3,7,7,210,259,-49,202,32,76,3,19,96,130,3,6,0,0,233,234,2602,2461
23:31:47.610,3,5,-4,196,250,-54,171,32,76,3,19,96,130,3,6,0,0,233,234,2602,2461
23:31:47.610,3,5,-4,196,250,-54,171,32,76,3,19,96,130,3,6,0,0,233,234,2602,2461
23:31:47.611,3,5,23,215,243,-28,100,30,78,5,20,98,130,5,6,0,0,235,234,2237,2542
23:31:47.611,3,3,10,221,244,-23,66,30,78,5,20,98,130,5,6,0,0,235,234,2237,2542
23:31:47.611,3,3,10,221,244,-23,66,30,78,5,20,98,130,5,6,0,0,235,234,2237,2542
23:31:47.611,3,3,10,221,244,-23,66,30,78,5,20,98,130,5,6,0,0,236,234,2050,2511
23:31:47.611,3,4,32,222,245,-23,43,28,80,6,21,100,132,6,6,0,0,236,234,2214,2500
23:31:47.611,3,4,32,222,245,-23,43,28,80,6,21,100,132,6,6,0,0,236,234,2214,2500
23:31:47.612,3,4,31,230,246,-16,46,28,84,5,23,100,130,5,8,0,0,237,234,2102,2414
23:31:47.612,3,4,31,230,246,-16,46,28,84,5,23,100,130,5,8,0,0,237,234,2102,2414
23:31:47.612,3,4,31,230,246,-16,46,28,84,5,23,100,130,5,8,0,0,237,234,2102,2424
23:31:47.612,3,4,36,235,244,-9,33,28,90,4,27,100,126,4,12,0,0,238,234,1983,2400
23:31:47.614,3,4,36,235,244,-9,33,28,90,4,27,100,126,4,12,0,0,238,234,1983,2400
23:31:47.614,3,7,75,223,247,-24,33,30,100,0,34,98,120,0,20,0,0,238,234,1217,3010
23:31:47.614,3,24,376,230,251,-21,38,32,0,0,44,96,114,0,31,0,0,239,234,1132,3097
23:31:47.614,3,27,376,230,251,-21,38,32,0,0,44,96,114,0,31,0,0,239,234,1132,3097
23:31:47.614,3,27,376,230,251,-21,38,32,0,0,44,96,114,0,31,0,0,239,234,1132,3097
23:31:47.614,3,27,377,240,245,-5,37,34,0,0,43,94,106,0,31,0,0,239,234,784,3436
23:31:47.614,3,31,447,223,253,-30,32,34,0,0,43,94,106,0,31,0,0,239,234,784,3436
23:31:47.615,3,31,447,223,253,-30,32,34,0,0,43,94,106,0,31,0,0,239,234,784,3436
23:31:47.615,3,31,447,238,256,-18,30,36,0,0,42,92,100,0,31,0,0,240,234,333,3486
23:31:47.615,3,34,494,230,259,-29,45,36,0,0,42,92,100,0,31,0,0,241,234,130,3661
23:31:47.615,3,34,482,229,258,-29,76,36,0,0,42,92,100,0,31,0,0,241,234,130,3661
23:31:47.615,3,34,482,229,258,-29,76,36,0,0,42,92,100,0,31,0,0,241,234,130,3661
23:31:47.615,3,34,466,213,269,-56,117,36,0,0,42,92,92,0,31,0,0,242,234,290,3533
23:31:47.615,3,38,527,201,269,-68,147,36,0,0,42,92,92,0,31,0,0,244,234,424,3592
23:31:47.616,3,38,527,201,269,-68,147,36,0,0,42,92,92,0,31,0,0,244,234,424,3592
23:31:47.616,3,38,527,201,269,-68,147,36,0,0,42,92,92,0,31,0,0,244,234,424,3592
23:31:47.616,3,38,513,205,273,-68,182,36,28,0,41,92,86,0,31,0,0,248,234,434,3594
23:31:47.616,3,40,542,193,274,-81,203,36,28,0,41,92,86,0,31,0,0,248,234,434,3594
23:31:47.616,3,40,542,193,274,-81,203,36,28,0,41,92,86,0,31,0,0,248,234,434,3594
23:31:47.616,3,40,536,183,283,-100,217,38,0,0,41,90,78,0,31,0,0,250,234,597,3451
23:31:47.617,3,44,609,168,280,-112,224,38,0,0,41,90,78,0,31,0,0,252,234,897,3523
23:31:47.617,3,44,609,168,280,-112,224,38,0,0,41,90,78,0,31,0,0,252,234,897,3523
