timestamp,speed_mode,image_error,turn_out,enc_left,enc_right,enc_diff,gyro_z,r_patch,l_patch,r_lost,l_lost,white_mid,white_nums,r_local,l_local,r_ring_flag,l_ring_flag,angle_ring,speed_out_l,speed_out_r
21:30:49.269,0,3,0,2,5,-3,2,0,0,0,0,116,92,0,0,0,0,0,0,0
21:30:54.468,0,3,0,223,229,-6,26,0,0,0,0,114,90,0,0,0,0,0,12071,11521
21:30:54.468,0,3,0,223,229,-6,26,0,0,0,0,114,90,0,0,0,0,0,12071,11521
21:30:54.469,0,2,-4,228,232,-4,22,0,0,0,0,112,88,0,0,0,0,0,12458,11862
21:30:54.469,0,2,-4,228,232,-4,22,0,0,0,0,112,88,0,0,0,0,0,12458,11862
21:30:54.469,0,2,-4,228,232,-4,22,0,0,0,0,112,88,0,0,0,0,0,12458,11862
21:30:54.469,0,2,-5,272,306,-34,23,0,0,0,0,110,88,0,0,0,0,1,10640,9548
21:30:54.469,0,1,2,276,306,-30,23,0,0,0,0,110,88,0,0,0,0,1,10640,9548
21:30:54.469,0,1,2,276,306,-30,23,0,0,0,0,110,88,0,0,0,0,1,10640,9548
21:30:54.469,0,1,-1,269,343,-74,34,0,0,0,0,114,88,0,0,0,0,1,11700,10448
21:30:54.469,0,0,-35,268,278,-10,44,0,0,0,0,114,88,0,0,0,0,1,11700,10448
21:30:54.469,0,0,-35,268,278,-10,44,0,0,0,0,114,88,0,0,0,0,1,11700,10448
21:30:54.469,0,0,-35,268,278,-10,44,0,0,0,0,114,88,0,0,0,0,1,11700,10448
21:30:54.470,0,0,-29,284,329,-45,37,0,0,0,0,112,90,0,0,0,0,2,11459,9382
21:30:54.470,0,0,-29,284,329,-45,37,0,0,0,0,112,90,0,0,0,0,2,11459,9382
21:30:54.470,0,0,-29,284,329,-45,37,0,0,0,0,112,90,0,0,0,0,2,11459,9382
21:30:54.470,0,-2,-38,330,318,12,35,0,0,0,0,110,90,0,0,0,0,3,9353,8206
21:30:54.470,0,-2,-38,330,318,12,35,0,0,0,0,110,90,0,0,0,0,3,9353,8206
21:30:54.470,0,-2,-38,330,318,12,35,0,0,0,0,110,90,0,0,0,0,3,9353,8206
21:30:54.470,0,-2,-32,336,335,1,11,0,0,0,0,112,88,0,0,0,0,3,9711,8259
21:30:54.470,0,-4,-36,336,335,1,11,0,0,0,0,112,88,0,0,0,0,3,9711,8259
21:30:54.470,0,-4,-36,336,335,1,11,0,0,0,0,112,88,0,0,0,0,3,9711,8259
21:30:54.470,0,-4,-29,370,366,4,2,0,0,0,0,110,88,0,0,0,0,3,7545,5890
21:30:54.470,0,-6,-78,372,371,1,6,0,0,0,0,110,88,0,0,0,0,3,7545,5890
21:30:54.470,0,-6,-78,372,371,1,6,0,0,0,0,110,88,0,0,0,0,3,7545,5890
21:30:54.470,0,-6,-76,356,358,-2,0,0,0,0,0,110,90,0,0,0,0,3,6709,5122
21:30:54.470,0,-6,-74,370,362,8,254,0,0,0,0,110,90,0,0,0,0,3,6709,5122
21:30:54.470,0,-6,-74,370,362,8,254,0,0,0,0,110,90,0,0,0,0,3,6709,5122
21:30:54.471,0,-6,-74,370,362,8,254,0,0,0,0,110,90,0,0,0,0,3,6709,5122
21:30:54.471,0,-6,-15,379,369,10,223,0,0,0,0,116,88,0,0,0,0,3,6575,5202
21:30:54.471,0,-6,-15,379,369,10,223,0,0,0,0,116,88,0,0,0,0,3,6575,5202
21:30:54.471,0,-6,-15,379,369,10,223,0,0,0,0,116,88,0,0,0,0,3,6575,5202
21:30:54.471,0,-7,-70,391,377,14,210,20,0,1,0,116,88,0,0,0,0,2,4739,3265
21:30:54.471,0,-7,-70,391,377,14,210,20,0,1,0,116,88,0,0,0,0,2,4739,3265
21:30:54.471,0,-7,-69,392,376,16,207,20,20,0,0,116,88,0,0,0,0,1,3891,2335
21:30:54.471,0,-6,-58,380,372,8,213,20,20,0,0,116,88,0,0,0,0,1,3891,2335
21:30:54.471,0,-6,-58,380,372,8,213,20,20,0,0,116,88,0,0,0,0,1,3891,2335
21:30:54.471,0,-6,-57,390,374,16,211,22,20,1,0,116,90,0,0,0,0,0,3509,2465
21:30:54.727,0,-4,10,393,376,17,208,22,20,1,0,116,90,0,0,0,0,0,3509,2465
21:30:54.727,0,-4,10,393,376,17,208,22,20,1,0,116,90,0,0,0,0,0,3509,2465
21:30:54.727,0,-4,12,395,376,19,206,22,20,2,0,116,90,0,0,0,0,0,2719,1822
21:30:54.727,0,-2,24,392,379,13,209,22,20,2,0,116,90,0,0,0,0,0,2719,1822
21:30:54.727,0,-2,24,392,379,13,209,22,20,2,0,116,90,0,0,0,0,0,2719,1822
21:30:54.727,0,-2,13,387,374,13,222,22,22,1,3,114,90,0,0,0,0,0,2056,1101
21:30:54.727,0,0,18,389,383,6,233,22,22,1,3,114,90,0,0,0,0,0,2056,1101
21:30:54.727,0,0,18,389,383,6,233,22,22,1,3,114,90,0,0,0,0,0,2056,1101
21:30:54.727,0,0,12,389,381,8,240,26,24,2,6,116,88,0,0,0,0,255,1667,624
21:30:54.728,0,0,13,373,373,0,239,26,24,2,6,116,88,0,0,0,0,255,1667,624
21:30:54.728,0,0,13,373,373,0,239,26,24,2,6,116,88,0,0,0,0,255,1667,624
21:30:54.728,0,0,20,386,373,13,231,26,26,3,7,116,88,0,0,0,0,255,996,231
21:30:54.728,0,1,22,372,364,8,237,26,26,3,7,116,88,0,0,0,0,255,996,231
21:30:54.728,0,1,22,372,364,8,237,26,26,3,7,116,88,0,0,0,0,255,996,231
21:30:54.728,0,1,21,373,347,26,239,26,26,3,5,112,88,0,0,0,0,254,329,251
21:30:54.728,0,2,29,373,341,32,237,26,26,3,5,112,88,0,0,0,0,254,329,251
21:30:54.728,0,2,29,373,341,32,237,26,26,3,5,112,88,0,0,0,0,254,329,251
21:30:54.728,0,2,26,359,330,29,240,28,28,4,7,114,90,0,0,0,0,254,-1263,-928
21:30:54.728,0,2,30,370,330,40,240,28,28,4,7,114,90,0,0,0,0,254,-1263,-928
21:30:54.728,0,2,30,370,330,40,240,28,28,4,7,114,90,0,0,0,0,254,-1263,-928
21:30:54.729,0,2,31,337,294,43,243,30,30,4,9,116,92,0,0,0,0,254,-458,194
21:30:54.729,0,3,31,337,294,43,243,30,30,4,9,116,92,0,0,0,0,254,-458,194
21:30:54.729,0,3,27,345,286,59,249,32,32,5,8,116,92,0,0,0,0,254,-814,340
21:30:54.729,0,3,37,343,321,22,245,32,32,5,8,116,92,0,0,0,0,254,-1014,-346
21:30:54.729,0,4,37,343,321,22,245,32,32,5,8,116,92,0,0,0,0,254,-1014,-346
21:30:54.729,0,4,39,327,328,-1,243,34,34,6,8,114,92,0,0,0,0,253,-903,-598
21:30:54.729,0,4,108,335,328,7,245,34,34,6,8,114,92,0,0,0,0,253,-2437,-1653
21:30:54.729,0,8,108,335,328,7,245,34,34,6,8,114,92,0,0,0,0,253,-2437,-1653
21:30:54.729,0,8,109,323,308,15,244,36,36,6,8,116,92,0,0,0,0,253,-2586,-1533
21:30:54.729,0,10,78,306,264,42,245,36,36,6,8,116,92,0,0,0,0,253,-1484,173
21:30:54.729,0,10,78,306,264,42,245,36,36,6,8,116,92,0,0,0,0,253,-1484,173
21:30:54.729,0,10,72,289,229,60,253,40,40,8,9,116,92,0,0,0,0,253,-1240,999
21:30:54.730,0,11,73,311,270,41,4,40,40,8,9,116,92,0,0,0,0,253,-1736,389
21:30:54.730,0,11,73,311,270,41,4,40,40,8,9,116,92,0,0,0,0,253,-1736,389
21:30:54.730,0,11,71,306,318,-12,6,42,44,8,10,114,92,0,0,0,0,253,-1756,-382
21:30:54.730,0,12,69,282,307,-25,18,42,44,8,10,114,92,0,0,0,0,253,-1348,-382
21:30:54.730,0,12,69,282,307,-25,18,42,44,8,10,114,92,0,0,0,0,253,-1348,-382
21:30:54.730,0,12,65,292,302,-10,22,46,48,9,11,116,92,0,0,0,0,254,-1735,-312
21:30:55.084,0,14,78,284,301,-17,24,46,48,9,11,116,92,0,0,0,0,254,-1479,-312
21:30:55.084,0,14,78,284,301,-17,24,46,48,9,11,116,92,0,0,0,0,254,-1479,-312
21:30:55.084,0,14,80,273,292,-19,21,50,52,10,12,116,94,0,0,0,0,254,-1295,-216
21:30:55.084,0,11,62,276,294,-18,18,50,52,10,12,116,94,0,0,0,0,254,-1295,-216
21:30:55.085,0,11,62,276,294,-18,18,50,52,10,12,116,94,0,0,0,0,254,-1295,-216
21:30:55.085,0,11,60,271,280,-9,20,56,56,11,14,116,92,0,1,0,0,255,-1162,10
21:30:55.085,0,9,42,273,283,-10,26,56,56,11,14,116,92,0,1,0,0,255,-1162,10
21:30:55.085,0,9,42,273,283,-10,26,56,56,11,14,116,92,0,1,0,0,255,-1162,10
21:30:55.085,0,9,41,253,276,-23,26,60,60,14,15,116,90,1,1,0,0,255,-695,274
21:30:55.085,0,7,24,258,272,-14,30,60,60,14,15,116,90,1,1,0,0,255,-695,274
21:30:55.085,0,7,23,253,267,-14,31,66,66,15,17,116,92,4,4,0,0,0,-488,415
21:30:55.085,0,7,23,253,267,-14,31,66,66,15,17,116,92,4,4,0,0,0,-465,488
21:30:55.085,0,4,8,258,266,-8,24,66,66,15,17,116,92,4,4,0,0,0,-465,488
21:30:55.085,0,4,12,247,266,-19,19,72,72,17,20,116,172,7,8,0,0,0,-149,561
21:30:55.085,0,4,12,247,266,-19,19,72,72,17,20,116,172,7,8,0,0,0,-163,716
21:30:55.085,0,2,3,255,261,-6,13,72,72,17,20,116,172,7,8,0,0,0,-163,716
21:30:55.086,0,2,4,252,255,-3,11,80,78,20,24,116,172,11,12,0,0,0,3,926
21:30:55.086,0,2,4,250,257,-7,18,80,78,20,24,116,172,11,12,0,0,0,200,952
21:30:55.086,0,0,-15,250,257,-7,18,80,78,20,24,116,172,11,12,0,0,0,200,952
21:30:55.086,0,0,-12,240,256,-16,15,88,86,23,26,116,172,15,15,0,0,0,534,1067
21:30:55.086,0,9,55,250,252,-2,9,88,86,23,26,116,172,15,15,0,0,0,309,1431
21:30:55.086,0,9,55,250,252,-2,9,88,86,23,26,116,172,15,15,0,0,0,309,1431
21:30:55.086,0,9,60,249,245,4,3,98,94,26,27,116,172,20,18,0,0,0,549,1947
21:30:55.086,0,9,74,246,244,2,242,98,94,26,27,116,172,20,18,0,0,0,549,1947
21:30:55.086,0,9,120,235,245,-10,249,108,98,29,31,114,172,25,24,0,0,0,-248,1100
21:30:55.086,0,9,120,235,245,-10,249,108,98,29,31,114,172,25,24,0,0,0,994,2210
21:30:55.086,0,9,60,229,238,-9,2,108,98,29,31,114,172,25,24,0,0,0,994,2210
21:30:55.086,0,9,67,237,241,-4,250,0,24,34,37,112,172,31,31,0,0,0,236,1502
21:30:55.086,0,2,23,241,244,-3,2,0,24,34,37,112,172,31,31,0,0,0,236,1502
21:30:55.086,0,2,-1,239,248,-9,33,0,20,34,36,116,172,31,31,0,0,0,726,1696
21:30:55.086,0,3,23,234,248,-14,33,0,20,34,36,116,172,31,31,0,0,0,726,1696
21:30:55.086,0,3,-13,212,250,-38,43,0,24,30,34,114,172,30,31,0,0,1,943,1865
21:30:55.086,0,5,48,232,245,-13,39,0,24,30,34,114,172,30,31,0,0,1,943,1865
21:30:55.086,0,5,37,248,245,3,253,0,26,28,32,114,172,28,29,0,0,2,1844,2869
21:30:55.086,0,4,50,239,248,-9,255,0,26,28,32,114,172,28,29,0,0,2,1058,2101
21:30:55.086,0,4,26,244,257,-13,2,0,28,22,27,112,92,22,24,0,0,2,2199,3078
21:30:55.086,0,4,26,244,257,-13,2,0,28,22,27,112,92,22,24,0,0,2,2199,3078
21:30:55.087,0,4,26,244,260,-16,0,0,28,22,27,112,92,22,24,0,0,2,1184,2206
21:30:55.335,0,8,100,238,250,-12,9,0,28,18,25,112,90,18,21,0,0,2,1312,2519
21:30:55.335,0,8,98,248,257,-9,13,0,30,14,22,112,90,14,18,0,0,2,1184,2509
21:30:55.335,0,6,71,247,254,-7,11,0,30,9,19,110,90,9,14,0,0,2,1352,2501
21:30:55.335,0,5,60,247,249,-2,8,20,34,5,13,108,90,5,8,0,0,2,1095,2470
21:30:55.335,0,5,60,247,249,-2,8,20,34,5,13,108,90,5,8,0,0,2,1025,2377
21:30:55.335,0,6,72,246,253,-7,9,20,34,5,13,108,90,5,8,0,0,2,1025,2377
21:30:55.335,0,6,72,252,254,-2,9,20,36,0,7,108,90,0,1,0,0,2,832,2315
21:30:55.335,0,6,72,252,254,-2,9,20,36,0,7,108,90,0,1,0,0,2,832,2315
21:30:55.335,0,6,112,235,255,-20,12,20,36,0,7,108,90,0,1,0,0,3,1008,2331
