timestamp,speed_mode,image_error,turn_out,enc_left,enc_right,enc_diff,gyro_z,r_patch,l_patch,r_lost,l_lost,white_mid,white_nums,r_local,l_local,r_ring_flag,l_ring_flag,angle_ring,speed_out_l,speed_out_r
21:29:42.279,0,11,0,255,-2,257,252,92,94,0,0,50,188,0,0,0,0,0,0,0
21:29:46.472,0,10,0,-5,-2,-3,8,72,82,0,0,56,188,0,0,0,0,0,0,0
21:29:49.632,0,4,0,-4,0,-4,9,62,70,0,0,66,100,0,0,0,0,2,0,0
21:29:50.151,0,-1,0,-1,-4,3,246,62,68,0,0,66,22,0,0,0,0,3,0,0
21:29:50.151,0,1,0,-7,-9,2,250,62,68,0,0,66,24,0,0,0,0,1,0,0
21:29:50.680,0,2,0,-4,-8,4,243,64,64,0,0,66,28,0,0,0,0,1,0,0
21:29:53.603,0,1,6,183,210,-27,15,66,66,0,0,66,28,0,0,0,0,2,8824,7883
21:29:53.603,0,1,6,183,210,-27,15,66,66,0,0,66,28,0,0,0,0,2,8527,7352
21:29:53.603,0,1,11,205,241,-36,3,66,66,0,0,66,28,0,0,0,0,2,8527,7352
21:29:53.603,0,1,15,209,232,-23,250,66,66,0,0,66,30,0,0,0,0,2,8539,7515
21:29:53.603,0,0,1,222,223,-1,253,66,66,0,0,66,30,0,0,0,0,2,8373,7689
21:29:53.603,0,0,2,221,245,-24,250,62,66,0,0,66,28,0,0,0,0,2,8432,7277
21:29:53.603,0,1,15,234,276,-42,250,62,66,0,0,66,28,0,0,0,0,2,8187,6624
21:29:53.603,0,1,15,247,269,-22,249,62,66,0,0,66,26,0,0,0,0,2,7914,6624
21:29:53.603,0,0,0,255,252,3,0,62,66,0,0,66,26,0,0,0,0,2,7739,6833
21:29:53.603,0,0,0,248,265,-17,2,62,68,0,0,66,28,0,0,0,0,2,7809,6504
21:29:53.603,0,0,0,248,265,-17,2,62,68,0,0,66,28,0,0,0,0,2,7809,6504
21:29:53.603,0,0,0,248,265,-17,2,62,68,0,0,66,28,0,0,0,0,2,7186,6334
21:29:53.604,0,2,25,273,270,3,1,62,68,0,0,66,28,0,0,0,0,2,7186,6334
21:29:53.604,0,2,23,280,284,-4,5,62,68,0,0,66,26,0,0,0,0,2,6896,5928
21:29:53.604,0,3,37,293,288,5,2,62,68,0,0,66,26,0,0,0,0,2,6438,5699
21:29:53.604,0,3,40,288,294,-6,254,70,68,0,0,66,92,0,0,0,0,2,6300,5418
21:29:53.604,0,3,40,288,294,-6,254,70,68,0,0,66,92,0,0,0,0,2,6300,5418
21:29:53.604,0,3,40,288,294,-6,254,70,68,0,0,66,92,0,0,0,0,2,5930,5099
