timestamp,speed_mode,image_error,turn_out,enc_left,enc_right,enc_diff,gyro_z,r_patch,l_patch,r_lost,l_lost,white_mid,white_nums,r_local,l_local,r_ring_flag,l_ring_flag,angle_ring
23:27:14.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:27:14.773,0,0,0,0,0,0,0,82,92,29,19,116,172,12,7,0,0,0
23:27:15.290,0,-2,0,0,0,0,0,82,92,29,19,116,172,12,7,0,0,0
23:27:15.290,0,-2,0,0,0,0,0,82,90,29,21,116,172,11,8,0,0,0
23:27:15.290,0,-6,0,0,0,0,0,82,90,30,18,116,172,11,8,0,0,0
23:27:15.290,0,-2,0,0,0,0,0,82,92,31,21,116,172,12,10,0,0,0
23:27:15.808,0,-1,0,0,0,0,0,82,94,29,21,116,172,12,9,0,0,0
23:27:15.808,0,-1,0,0,0,0,0,82,90,27,17,116,172,12,7,0,0,0
23:27:15.808,0,-2,0,0,0,0,0,82,92,26,20,116,172,12,8,0,0,0
23:27:15.808,0,-2,0,0,0,0,0,84,86,27,16,114,172,13,7,0,0,0
23:27:16.338,0,0,0,0,0,0,0,84,86,27,20,114,172,13,9,0,0,0
23:27:16.338,0,0,0,0,0,0,0,82,92,27,19,116,172,12,8,0,0,0
23:27:16.338,0,-1,0,0,0,0,0,82,92,29,20,116,172,12,9,0,0,0
23:27:16.338,0,-2,0,0,0,0,0,82,92,30,20,116,172,12,8,0,0,0
23:27:16.338,0,-2,0,0,0,0,0,82,92,29,20,114,172,12,8,0,0,0
23:27:16.869,0,-2,0,0,0,0,0,90,82,31,18,110,172,16,7,0,0,0
23:27:16.869,0,-1,0,0,0,0,0,90,80,30,16,110,172,16,6,0,0,0
23:27:16.869,0,-3,0,0,0,0,0,90,80,30,16,110,172,16,4,0,0,0
23:27:16.869,0,-3,0,0,0,0,0,84,84,27,18,114,172,13,8,0,0,0
23:27:17.388,0,0,0,0,0,0,0,82,92,27,22,114,172,12,11,0,0,0
23:27:17.388,0,-1,0,0,0,0,0,84,84,28,18,110,172,13,7,0,0,0
23:27:17.388,0,0,0,0,0,0,0,90,82,31,20,112,172,16,8,0,0,0
23:27:17.388,0,0,0,0,0,0,0,90,80,31,17,116,172,16,6,0,0,0
23:27:17.907,0,0,0,0,0,0,0,82,96,27,20,114,172,12,8,0,0,0
23:27:17.907,0,-2,0,0,0,0,0,82,92,27,23,116,172,12,8,0,0,0
23:27:17.907,0,-1,0,0,0,0,0,82,92,27,18,116,172,12,7,0,0,0
23:27:17.907,0,-2,0,0,0,0,0,82,92,27,16,116,172,12,7,0,0,0
23:27:17.907,0,-1,0,0,0,0,0,82,94,27,18,116,172,12,7,0,0,0
23:27:18.436,0,-2,0,0,0,0,0,82,90,27,19,116,172,12,8,0,0,0
23:27:18.436,0,-2,0,0,0,0,0,82,90,27,20,116,172,12,8,0,0,0
23:27:18.436,0,-2,0,0,0,0,0,82,96,28,19,116,172,12,9,0,0,0
23:27:18.436,0,-2,0,0,0,0,0,82,92,29,19,116,172,11,8,0,0,0
23:27:18.953,0,-1,0,0,0,0,0,82,92,30,21,116,172,11,10,0,0,0
23:27:18.953,0,-2,0,0,0,0,0,82,96,29,19,116,172,11,8,0,0,0
23:27:18.953,0,-2,0,0,0,0,0,82,92,28,19,116,172,11,8,0,0,0
23:27:18.953,0,-2,0,0,0,0,0,82,94,27,21,116,172,12,10,0,0,0
23:27:19.469,0,-1,0,0,0,0,0,80,92,26,19,116,172,11,8,0,0,0
23:27:19.469,0,-1,0,0,0,0,0,80,92,27,20,116,172,11,10,0,0,0
23:27:19.469,0,-2,0,0,0,0,0,82,92,30,20,116,172,12,9,0,0,0
23:27:19.469,0,-2,0,0,0,0,0,82,92,32,17,116,172,12,7,0,0,0
23:27:19.469,0,-2,0,0,0,0,0,82,94,33,17,116,170,12,7,0,0,0
23:27:19.996,0,-2,0,0,0,0,0,82,110,30,18,110,172,12,7,0,0,0
23:27:19.996,0,-2,0,0,0,0,0,82,92,27,8,102,170,12,5,0,0,0
23:27:19.996,0,24,0,0,0,0,0,84,90,22,0,98,104,13,0,0,0,0
23:27:19.996,0,-31,0,0,0,0,0,86,110,20,0,94,80,14,0,0,0,0
