timestamp,speed_mode,image_error,turn_out,enc_left,enc_right,enc_diff,gyro_z,r_patch,l_patch,r_lost,l_lost,white_mid,white_nums,r_local,l_local,r_ring_flag,l_ring_flag,angle_ring,speed_out_l,speed_out_r
21:36:14.652,1,0,1,5,17,-12,255,0,0,0,0,116,90,0,0,0,0,1,5263,4740
21:36:14.652,1,0,1,5,17,-12,255,0,0,0,0,116,90,0,0,0,0,1,5263,4740
21:36:14.652,1,0,1,5,17,-12,255,0,0,0,0,116,90,0,0,0,0,2,6976,6962
21:36:14.652,1,0,-1,10,8,2,1,0,0,0,0,116,90,0,0,0,0,2,6976,6962
21:36:14.652,1,0,0,20,27,-7,0,0,0,0,0,116,90,0,0,0,0,2,8382,7993
21:36:14.653,1,0,0,20,27,-7,0,0,0,0,0,116,90,0,0,0,0,2,8310,9068
21:36:14.653,1,0,-1,33,41,-8,1,0,0,0,0,116,90,0,0,0,0,2,9590,9068
21:36:14.653,1,0,1,45,59,-14,254,0,0,0,0,116,90,0,0,0,0,2,10727,9965
21:36:14.653,1,0,1,45,59,-14,254,0,0,0,0,116,90,0,0,0,0,2,10727,9965
21:36:14.653,1,0,1,45,73,-28,253,0,0,0,0,116,90,0,0,0,0,1,11840,10911
21:36:14.653,1,0,1,73,84,-11,254,0,0,0,0,112,90,0,0,0,0,1,12697,11923
21:36:14.653,1,0,1,73,84,-11,254,0,0,0,0,112,90,0,0,0,0,1,12697,11923
21:36:14.653,1,0,1,73,84,-11,254,0,0,0,0,112,90,0,0,0,0,1,13798,12589
21:36:14.653,1,0,1,82,101,-19,255,0,0,0,0,112,90,0,0,0,0,1,13798,12589
21:36:14.653,1,0,-2,94,106,-12,3,0,0,0,0,114,88,0,0,0,0,1,14755,13684
21:36:14.653,1,0,-2,94,106,-12,3,0,0,0,0,114,88,0,0,0,0,1,14755,13684
21:36:14.653,1,0,-2,94,116,-22,6,0,0,0,0,114,88,0,0,0,0,2,15984,14556
21:36:14.653,1,0,-6,109,128,-19,7,0,0,0,0,112,86,0,0,0,0,2,16858,15278
21:36:14.653,1,0,-6,109,128,-19,7,0,0,0,0,112,86,0,0,0,0,2,16858,15278
21:36:14.653,1,0,-6,109,128,-19,7,0,0,0,0,112,86,0,0,0,0,2,17387,16172
21:36:14.879,1,0,-5,126,135,-9,6,0,0,0,0,112,86,0,0,0,0,2,17387,16172
21:36:14.879,1,0,-3,144,152,-8,4,0,0,0,0,112,88,0,0,0,0,2,17775,16552
21:36:14.879,1,0,-3,144,152,-8,4,0,0,0,0,112,88,0,0,0,0,2,17775,16552
21:36:14.879,1,0,-3,151,167,-16,255,0,0,0,0,112,88,0,0,0,0,2,18586,16981
21:36:14.880,1,0,1,165,178,-13,255,0,0,0,0,112,88,0,0,0,0,2,18979,17476
21:36:14.880,1,0,1,165,178,-13,255,0,0,0,0,112,88,0,0,0,0,2,18979,17476
21:36:14.880,1,0,1,165,178,-13,255,0,0,0,0,112,88,0,0,0,0,2,19337,16818
21:36:14.880,1,-1,0,182,242,-60,248,0,0,0,0,114,88,0,0,0,0,2,20188,16163
21:36:14.880,1,-1,0,182,242,-60,248,0,0,0,0,114,88,0,0,0,0,2,20188,16163
21:36:14.880,1,-1,0,182,242,-60,248,0,0,0,0,114,88,0,0,0,0,2,20188,16163
21:36:14.880,1,-1,254,190,235,-45,251,0,0,0,0,114,88,0,0,0,0,2,20743,17053
21:36:14.880,1,-1,-2,207,221,-14,251,0,0,0,0,114,88,0,0,0,0,1,20826,18356
21:36:14.880,1,-1,-2,207,221,-14,251,0,0,0,0,114,88,0,0,0,0,1,20826,18356
21:36:14.880,1,-1,-2,207,221,-14,251,0,0,0,0,114,88,0,0,0,0,1,20863,18358
21:36:14.880,1,-1,1,279,297,-18,246,0,0,0,0,114,88,0,0,0,0,1,18865,16140
21:36:14.881,1,-1,1,279,297,-18,246,0,0,0,0,114,88,0,0,0,0,1,18865,16140
21:36:14.881,1,-1,1,279,297,-18,246,0,0,0,0,114,88,0,0,0,0,1,18865,16140
21:36:14.881,1,-1,3,254,304,-50,243,0,0,0,0,114,88,0,0,0,0,1,20448,16110
21:36:14.881,1,-1,0,252,261,-9,249,0,0,0,0,112,90,0,0,0,0,1,21124,18416
21:36:14.881,1,-1,0,252,261,-9,249,0,0,0,0,112,90,0,0,0,0,1,21124,18416
21:36:14.881,1,-1,0,252,261,-9,249,0,0,0,0,112,90,0,0,0,0,1,20961,18726
21:36:14.881,1,-1,-4,285,305,-20,246,0,0,0,0,110,90,0,0,0,0,1,20573,17257
21:36:14.881,1,-1,-4,285,305,-20,246,0,0,0,0,110,90,0,0,0,0,1,20573,17257
21:36:14.881,1,-1,-4,285,305,-20,246,0,0,0,0,110,90,0,0,0,0,1,20573,17257
21:36:14.881,1,-256,18,291,355,-64,241,0,0,0,0,110,90,0,0,0,0,1,20514,15278
21:36:14.881,3,0,5,301,391,-90,245,0,0,0,0,110,88,0,0,0,0,1,23634,16648
21:36:14.881,3,0,5,301,391,-90,245,0,0,0,0,110,88,0,0,0,0,1,23634,16648
21:36:14.881,3,0,5,301,391,-90,245,0,0,0,0,110,88,0,0,0,0,1,22854,17278
21:36:14.881,3,0,-2,310,328,-18,5,0,0,0,0,110,88,0,0,0,0,1,22947,18526
21:36:14.881,3,0,-2,310,328,-18,5,0,0,0,0,110,88,0,0,0,0,1,22947,18526
21:36:14.881,3,0,-2,310,328,-18,5,0,0,0,0,110,88,0,0,0,0,1,22947,18526
21:36:14.882,3,0,-1,323,328,-5,2,0,0,0,0,110,88,0,0,0,0,1,22170,18262
21:36:14.882,3,0,0,341,356,-15,0,0,0,0,0,110,88,0,0,0,0,1,21084,16716
21:36:14.882,3,0,0,341,356,-15,0,0,0,0,0,110,88,0,0,0,0,1,21084,16716
21:36:14.882,3,0,0,341,356,-15,0,0,0,0,0,110,88,0,0,0,0,1,20517,15021
21:36:14.882,3,0,7,358,379,-21,242,0,0,0,0,110,88,0,0,0,0,0,19542,14650
21:36:14.882,3,0,7,358,379,-21,242,0,0,0,0,110,88,0,0,0,0,0,19542,14650
