timestamp,speed_mode,image_error,turn_out,enc_left,enc_right,enc_diff,gyro_z,r_patch,l_patch,r_lost,l_lost,white_mid,white_nums,r_local,l_local,r_ring_flag,l_ring_flag,angle_ring,speed_out_l,speed_out_r
21:43:17.892,0,2,0,2,4,-2,3,0,0,0,0,116,90,0,0,0,0,1,0,0
21:43:18.940,0,-2,0,-7,0,-7,0,0,0,0,0,116,92,0,0,0,0,3,0,0
21:43:19.470,0,-1,0,-4,0,-4,251,0,0,0,0,114,92,0,0,0,0,3,0,0
21:43:27.332,0,3,70,783,1081,-298,194,0,0,0,0,116,96,0,0,0,0,254,3005,8638
21:43:27.332,0,3,70,783,1081,-298,194,0,0,0,0,116,96,0,0,0,0,254,3005,8638
21:43:27.332,0,10,157,291,1126,-835,147,0,0,0,0,110,94,0,0,0,0,253,5265,5530
21:43:27.332,0,6,87,183,534,-351,229,0,0,0,0,110,94,0,0,0,0,253,5265,5530
21:43:27.332,0,6,87,183,534,-351,229,0,0,0,0,110,94,0,0,0,0,253,5265,5530
21:43:27.332,0,6,27,198,203,-5,121,0,0,0,0,112,88,0,0,0,0,254,5019,7113
21:43:27.332,0,3,-92,272,278,-6,141,0,0,0,0,112,88,0,0,0,0,0,5019,7113
21:43:27.332,0,3,-92,272,278,-6,141,0,0,0,0,112,88,0,0,0,0,0,5019,7113
21:43:27.332,0,3,-95,360,283,77,145,0,0,0,0,114,88,0,0,0,0,0,2366,6910
21:43:27.332,0,2,-102,423,252,171,145,0,0,0,0,114,88,0,0,0,0,2,196,7820
21:43:27.333,0,2,-102,423,252,171,145,0,0,0,0,114,88,0,0,0,0,2,196,7820
21:43:27.333,0,2,-78,408,259,149,115,0,0,0,0,114,90,0,0,0,0,3,109,7795
21:43:27.333,0,2,-78,408,259,149,115,0,0,0,0,114,90,0,0,0,0,4,1257,7980
21:43:27.333,0,6,-33,354,260,94,93,0,0,0,0,114,90,0,0,0,0,4,1257,7980
21:43:27.333,0,6,-33,354,260,94,93,0,0,0,0,114,90,0,0,0,0,4,1257,7980
21:43:27.333,0,6,-24,326,268,58,82,0,0,0,0,112,92,0,0,0,0,5,1629,7661
21:43:27.333,0,6,-21,329,276,53,79,0,0,0,0,112,92,0,0,0,0,5,1629,7661
21:43:27.333,0,6,-21,329,276,53,79,0,0,0,0,112,92,0,0,0,0,5,1629,7661
21:43:27.333,0,6,-20,328,297,31,78,0,0,0,0,114,92,0,0,0,0,6,1517,7024
