timestamp,speed_mode,image_error,turn_out,enc_left,enc_right,enc_diff,gyro_z,r_patch,l_patch,r_lost,l_lost,white_mid,white_nums,r_local,l_local,r_ring_flag,l_ring_flag,angle_ring
20:17:25.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:17:25.868,0,0,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:25.868,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:26.385,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:26.385,0,4,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:26.385,0,4,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:26.385,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:26.385,0,3,0,0,0,0,0,0,0,0,0,114,88,0,0,0,0,0
20:17:26.902,0,3,0,0,0,0,0,0,0,0,0,114,88,0,0,0,0,0
20:17:26.902,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:26.902,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:26.902,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:27.421,0,3,0,0,0,0,0,0,0,0,0,114,88,0,0,0,0,0
20:17:27.421,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:27.421,0,3,0,0,0,0,0,0,0,0,0,114,88,0,0,0,0,0
20:17:27.421,0,4,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:27.938,0,3,0,0,0,0,0,0,0,0,0,114,92,0,0,0,0,0
20:17:27.938,0,4,0,0,0,0,0,0,0,0,0,114,88,0,0,0,0,0
20:17:27.938,0,3,0,0,0,0,0,0,0,0,0,114,92,0,0,0,0,0
20:17:27.938,0,4,0,0,0,0,0,0,0,0,0,114,88,0,0,0,0,0
20:17:27.938,0,4,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:28.458,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:28.458,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:28.458,0,4,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:28.458,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:28.986,0,4,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:28.986,0,3,0,0,0,0,0,0,0,0,0,114,88,0,0,0,0,0
20:17:28.986,0,4,0,0,0,0,0,0,0,0,0,114,92,0,0,0,0,0
20:17:28.987,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:28.987,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:29.503,0,4,0,0,0,0,0,0,0,0,0,114,92,0,0,0,0,0
20:17:29.503,0,4,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:29.503,0,4,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:29.504,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:30.033,0,4,0,0,0,0,0,0,0,0,0,114,92,0,0,0,0,0
20:17:30.033,0,4,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:30.033,0,4,0,0,0,0,0,0,0,0,0,114,92,0,0,0,0,0
20:17:30.033,0,4,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:30.033,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:30.562,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:30.562,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:30.562,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:30.562,0,3,0,0,0,0,0,0,0,0,0,114,92,0,0,0,0,0
20:17:30.562,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:31.093,0,3,0,0,0,0,0,0,0,0,0,114,88,0,0,0,0,0
20:17:31.093,0,4,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:31.093,0,4,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:31.093,0,4,0,0,0,0,0,0,0,0,0,114,92,0,0,0,0,0
20:17:31.610,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:31.610,0,3,0,0,0,0,0,0,0,0,0,114,92,0,0,0,0,0
20:17:31.610,0,4,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:31.610,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:31.610,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:32.140,0,4,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:32.140,0,4,0,0,0,0,0,0,0,0,0,114,92,0,0,0,0,0
20:17:32.140,0,4,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:32.140,0,4,0,0,0,0,0,0,0,0,0,114,92,0,0,0,0,0
20:17:32.667,0,4,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:32.667,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:32.667,0,4,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:32.667,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:32.669,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:33.195,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:33.195,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:33.195,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:33.195,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:33.726,0,4,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:33.726,0,3,0,0,0,0,0,0,0,0,0,114,90,0,0,0,0,0
20:17:33.726,0,3,0,0,0,0,0,0,0,0,0,114,92,0,0,0,0,0
