timestamp,speed_mode,image_error,turn_out,enc_left,enc_right,enc_diff,gyro_z,r_patch,l_patch,r_lost,l_lost,white_mid,white_nums,r_local,l_local,r_ring_flag,l_ring_flag,angle_ring
22:25:08.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:25:08.256,0,0,0,0,0,0,0,110,110,0,0,14,188,0,0,0,0,0
22:25:08.256,0,15,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:08.256,0,54,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:08.775,0,54,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:08.775,0,0,0,0,0,0,0,110,110,0,0,14,188,0,0,0,0,0
22:25:08.775,0,15,0,0,0,0,0,110,110,0,0,14,188,0,0,0,0,0
22:25:08.775,0,15,0,0,0,0,0,110,110,0,0,14,188,0,0,0,0,0
22:25:08.775,0,43,0,0,0,0,0,110,110,0,0,14,188,0,0,0,0,0
22:25:09.305,0,-10,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:09.305,0,2,0,0,0,0,0,110,110,0,0,14,188,0,0,0,0,0
22:25:09.305,0,43,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:09.306,0,59,0,0,0,0,0,110,110,0,0,14,188,0,0,0,0,0
22:25:09.828,0,44,0,0,0,0,0,110,110,0,0,14,188,0,0,0,0,0
22:25:09.828,0,46,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:09.828,0,62,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:09.828,0,-10,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:09.828,0,62,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:10.347,0,63,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:10.347,0,-3,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:10.347,0,-69,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:10.347,0,-141,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:10.874,0,-207,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:10.874,0,-279,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:10.874,0,-345,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:10.874,0,-417,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:10.874,0,-483,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:11.391,0,62,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:11.391,0,62,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:11.392,0,62,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:11.392,0,-10,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:11.920,0,-76,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:11.920,0,-148,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:11.920,0,-214,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:11.920,0,62,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:11.920,0,62,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:12.451,0,62,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:12.451,0,-10,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:12.451,0,62,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:12.451,0,-10,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:12.451,0,62,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:12.967,0,-10,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:12.967,0,63,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:12.967,0,-9,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:12.967,0,-75,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:13.484,0,63,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:13.484,0,-9,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:13.484,0,62,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:13.484,0,62,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:14.014,0,63,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:14.014,0,-9,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:14.014,0,-75,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:14.014,0,-57,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:14.014,0,62,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:14.535,0,-4,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:14.535,0,63,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:14.535,0,-3,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:14.535,0,-75,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:14.535,0,-141,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:15.051,0,-213,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:15.051,0,62,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:15.051,0,-4,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:15.051,0,-76,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:15.581,0,-142,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:15.581,0,-214,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:15.581,0,-280,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:15.581,0,-352,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:15.581,0,-418,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:16.099,0,-490,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:16.099,0,-556,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:16.099,0,-622,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:16.099,0,62,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:16.618,0,-4,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:16.618,0,-76,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:16.618,0,-142,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:16.618,0,-214,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:16.618,0,-280,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:17.136,0,95,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:17.136,0,29,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:17.136,0,-37,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:17.136,0,63,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:17.659,0,63,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:17.659,0,-9,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:17.659,0,63,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:17.660,0,-9,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:17.660,0,-75,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:18.180,0,-141,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:18.180,0,63,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:18.180,0,63,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:18.180,0,-9,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:18.696,0,-75,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:18.696,0,-147,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,0
22:25:18.696,0,-213,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:18.696,0,62,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,0
22:25:18.696,0,62,0,0,0,0,0,110,110,0,0,12,188,0,0,0,0,1
22:25:19.218,0,62,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,1
22:25:19.218,0,-10,0,0,0,0,0,110,110,0,0,10,188,0,0,0,0,1
