timestamp,speed_mode,image_error,turn_out,enc_left,enc_right,enc_diff,gyro_z,r_patch,l_patch,r_lost,l_lost,white_mid,white_nums,r_local,l_local,r_ring_flag,l_ring_flag,angle_ring
21:05:24.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:05:24.047,0,0,0,-1,0,-1,253,110,110,1,0,12,188,1,0,0,0,0
21:05:24.553,0,-46,0,-1,-2,1,226,110,110,1,0,12,188,1,0,0,0,255
21:05:24.554,0,-39,0,0,-3,3,0,110,110,1,0,12,188,1,0,0,0,254
21:05:24.555,0,-42,0,0,1,-1,0,110,110,1,0,12,188,1,0,0,0,254
21:05:24.556,0,-42,0,0,1,-1,0,110,110,1,0,12,188,1,0,0,0,254
21:05:25.084,0,-42,0,0,0,0,0,110,110,1,0,12,188,1,0,0,0,254
21:05:25.084,0,-39,0,0,0,0,0,110,110,1,0,12,188,1,0,0,0,254
21:05:25.084,0,-40,0,0,0,0,0,110,110,1,0,12,188,1,0,0,0,254
21:05:25.084,0,-41,0,1,2,-1,0,110,110,1,0,12,188,1,0,0,0,254
21:05:25.084,0,-38,0,0,0,0,0,110,110,1,0,12,188,1,0,0,0,254
21:05:25.615,0,-40,0,0,0,0,0,110,110,1,0,12,188,1,0,0,0,254
21:05:25.619,0,-41,0,-1,-1,0,0,110,110,1,0,12,188,1,0,0,0,254
21:05:25.619,0,-42,0,-1,0,-1,0,110,110,1,0,12,188,1,0,0,0,254
21:05:25.620,0,-42,0,-2,-1,-1,1,110,110,1,0,12,188,1,0,0,0,254
21:05:26.145,0,-40,0,-1,0,-1,1,110,110,1,0,12,188,1,0,0,0,254
21:05:26.149,0,-39,0,1,1,0,255,110,110,1,0,12,188,1,0,0,0,254
21:05:26.151,0,-41,0,0,0,0,0,110,110,1,0,12,188,1,0,0,0,254
21:05:26.151,0,-42,0,0,0,0,0,110,110,1,0,12,188,1,0,0,0,254
21:05:26.152,0,-38,0,0,0,0,0,110,110,1,0,12,188,1,0,0,0,254
21:05:26.665,0,-38,0,0,0,0,0,110,110,1,0,12,188,1,0,0,0,254
21:05:26.666,0,-38,0,0,0,0,0,110,110,1,0,12,188,1,0,0,0,254
