timestamp,speed_mode,image_error,turn_out,enc_left,enc_right,enc_diff,gyro_z,r_patch,l_patch,r_lost,l_lost,white_mid,white_nums,r_local,l_local,r_ring_flag,l_ring_flag,angle_ring
15:26:33.234,0,1,0,6,9,-3,0,0,0,0,0,114,92,0,0,0,0,3
15:26:33.234,0,1,0,6,9,-3,0,0,0,0,0,114,92,0,0,0,0,3
15:26:33.234,0,1,0,6,9,-3,0,0,0,0,0,114,92,0,0,0,0,3
15:26:33.234,0,1,0,6,9,-3,0,0,0,0,0,114,92,0,0,0,0,3
15:26:33.234,1,1,7,17,18,-1,0,0,0,0,0,114,92,0,0,0,0,4
15:26:33.234,1,1,9,17,18,-1,0,0,0,0,0,114,92,0,0,0,0,4
15:26:33.234,1,1,9,17,18,-1,0,0,0,0,0,114,92,0,0,0,0,4
15:26:33.234,1,1,9,17,18,-1,0,0,0,0,0,114,92,0,0,0,0,4
15:26:33.234,1,1,10,33,31,2,253,0,0,0,0,116,92,0,0,0,0,3
15:26:33.234,1,1,12,33,31,2,253,0,0,0,0,116,92,0,0,0,0,3
15:26:33.234,1,1,12,33,31,2,253,0,0,0,0,116,92,0,0,0,0,3
15:26:33.235,1,1,12,33,31,2,253,0,0,0,0,116,92,0,0,0,0,3
15:26:33.235,1,1,12,39,40,-1,253,0,0,0,0,112,92,0,0,0,0,3
15:26:33.235,1,2,26,49,50,-1,253,0,0,0,0,112,92,0,0,0,0,3
15:26:33.235,1,2,26,49,50,-1,253,0,0,0,0,112,92,0,0,0,0,3
15:26:33.235,1,2,26,49,50,-1,253,0,0,0,0,112,92,0,0,0,0,3
15:26:33.235,1,2,21,57,56,1,253,0,0,0,0,112,92,0,0,0,0,3
15:26:33.235,1,2,22,65,67,-2,251,0,0,0,0,112,92,0,0,0,0,3
15:26:33.451,1,2,22,65,67,-2,251,0,0,0,0,112,92,0,0,0,0,3
15:26:33.451,1,2,22,65,67,-2,251,0,0,0,0,112,92,0,0,0,0,3
15:26:33.451,1,2,23,75,72,3,250,0,0,0,0,112,92,0,0,0,0,3
15:26:33.452,1,1,7,82,81,1,251,0,0,0,0,112,92,0,0,0,0,3
15:26:33.452,1,1,7,82,81,1,251,0,0,0,0,112,92,0,0,0,0,3
15:26:33.452,1,1,7,82,81,1,251,0,0,0,0,112,92,0,0,0,0,3
15:26:33.452,1,1,11,92,91,1,254,0,0,0,0,112,92,0,0,0,0,3
15:26:33.452,1,2,23,96,99,-3,0,0,0,0,0,112,92,0,0,0,0,3
15:26:33.452,1,2,23,96,99,-3,0,0,0,0,0,112,92,0,0,0,0,3
15:26:33.452,1,2,23,96,99,-3,0,0,0,0,0,112,92,0,0,0,0,3
15:26:33.452,1,2,17,101,110,-9,0,0,0,0,0,112,92,0,0,0,0,3
15:26:33.453,1,2,16,103,109,-6,1,0,0,0,0,112,92,0,0,0,0,3
15:26:33.453,1,2,16,103,109,-6,1,0,0,0,0,112,92,0,0,0,0,3
15:26:33.453,1,2,16,103,109,-6,1,0,0,0,0,112,92,0,0,0,0,3
