timestamp,speed_mode,image_error,turn_out,enc_left,enc_right,enc_diff,gyro_z,r_patch,l_patch,r_lost,l_lost,white_mid,white_nums,r_local,l_local,r_ring_flag,l_ring_flag,angle_ring,speed_out_l,speed_out_r
21:41:42.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:41:42.341,0,0,0,0,0,0,0,106,106,0,0,22,188,0,0,0,0,0,0,0
21:41:42.341,0,31,0,0,0,0,0,106,106,0,0,22,188,0,0,0,0,0,0,0
21:41:42.342,0,32,0,0,0,0,0,106,106,0,0,22,188,0,0,0,0,0,0,0
21:41:42.342,0,32,0,0,0,0,0,106,106,0,0,22,188,0,0,0,0,0,0,0
21:41:42.852,0,32,0,0,0,0,0,106,106,0,0,22,188,0,0,0,0,0,0,0
21:41:42.852,0,32,0,0,0,0,0,106,106,0,0,22,188,0,0,0,0,0,0,0
21:41:42.852,0,31,0,0,0,0,0,106,106,0,0,22,188,0,0,0,0,0,0,0
21:41:42.852,0,31,0,0,0,0,0,106,106,0,0,22,188,0,0,0,0,0,0,0
21:41:43.368,0,31,0,0,0,0,0,106,106,0,0,22,188,0,0,0,0,0,0,0
21:41:43.368,0,-8,0,0,0,0,0,106,106,0,0,22,188,0,0,0,0,0,0,0
21:41:43.368,0,31,0,0,0,0,0,106,106,0,0,22,188,0,0,0,0,0,0,0
21:41:43.368,0,31,0,0,0,0,0,106,106,0,0,22,188,0,0,0,0,0,0,0
21:41:43.368,0,31,0,0,0,0,0,106,106,0,0,22,188,0,0,0,0,0,0,0
21:41:43.897,0,31,0,0,0,0,0,106,106,0,0,22,188,0,0,0,0,0,0,0
21:41:43.897,0,31,0,0,0,0,0,106,106,0,0,22,188,0,0,0,0,0,0,0
21:41:43.897,0,31,0,0,0,0,0,106,106,0,0,22,188,0,0,0,0,0,0,0
21:41:43.897,0,31,0,0,0,0,0,106,106,0,0,22,188,0,0,0,0,0,0,0
21:41:44.413,0,32,0,0,0,0,0,106,106,0,0,22,188,0,0,0,0,0,0,0
21:41:44.413,0,31,0,0,0,0,0,106,106,0,0,22,188,0,0,0,0,0,0,0
21:41:44.413,0,31,0,0,0,0,0,106,106,0,0,22,188,0,0,0,0,0,0,0
