timestamp,speed_mode,image_error,turn_out,enc_left,enc_right,enc_diff,gyro_z,r_patch,l_patch,r_lost,l_lost,white_mid,white_nums,r_local,l_local,r_ring_flag,l_ring_flag,angle_ring
22:22:21.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:22:21.421,0,0,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:21.421,0,-5,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:21.421,0,-8,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:21.926,0,-6,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:21.926,0,-5,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:21.926,0,-6,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:21.926,0,-6,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:21.926,0,-12,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:22.443,0,-13,0,0,0,0,0,98,110,0,0,30,188,0,0,0,0,0
22:22:22.443,0,-12,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:22.443,0,-14,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:22.443,0,-3,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:22.973,0,1,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:22.973,0,-8,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:22.974,0,-13,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:22.974,0,-6,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:22.974,0,-7,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:23.503,0,-10,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:23.503,0,-10,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:23.503,0,-10,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:23.503,0,-11,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:24.034,0,-6,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:24.034,0,-7,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:24.034,0,-9,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:24.034,0,-9,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:24.034,0,-10,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:24.552,0,-11,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:24.552,0,-12,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:24.552,0,-10,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:24.552,0,-9,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:25.080,0,-5,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:25.080,0,-3,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:25.080,0,6,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:25.080,0,-5,0,0,0,0,0,98,108,0,0,30,188,0,0,0,0,0
22:22:25.080,0,-5,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:25.598,0,-5,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:25.598,0,-5,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:25.598,0,-9,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:25.598,0,-8,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:26.115,0,-5,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:26.115,0,-4,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:26.115,0,-4,0,0,0,0,0,98,108,0,0,30,188,0,0,0,0,0
22:22:26.115,0,-5,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:26.115,0,-9,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:26.631,0,-5,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:26.632,0,-9,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:26.632,0,-4,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:26.632,0,-9,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:27.162,0,-4,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:27.162,0,-9,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:27.162,0,-4,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:27.162,0,-9,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:27.162,0,-9,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:27.680,0,-11,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:27.680,0,-4,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:27.680,0,-4,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:27.680,0,-4,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:28.196,0,-9,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:28.196,0,-5,0,0,0,0,0,108,100,0,0,28,188,0,0,0,0,0
22:22:28.197,0,-8,0,0,0,0,0,108,100,0,0,28,188,0,0,0,0,0
22:22:28.197,0,-8,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:28.197,0,-9,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:28.725,0,-9,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:28.725,0,-4,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:28.725,0,-4,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:28.725,0,-8,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:29.256,0,-9,0,0,0,0,0,108,100,0,0,28,188,0,0,0,0,0
22:22:29.256,0,-8,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:29.256,0,-4,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:29.256,0,-9,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:29.256,0,-9,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:29.787,0,-9,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:29.788,0,-9,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:29.788,0,-9,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:29.788,0,-9,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:30.318,0,-10,0,0,0,0,0,98,98,0,0,30,188,0,0,0,0,0
22:22:30.318,0,-4,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:30.318,0,-10,0,0,0,0,0,98,108,0,0,30,188,0,0,0,0,0
22:22:30.318,0,-5,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:30.318,0,-9,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:30.845,0,-9,0,0,0,0,0,108,100,0,0,28,188,0,0,0,0,0
22:22:30.845,0,-8,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:30.845,0,-9,0,0,0,0,0,108,100,0,0,28,188,0,0,0,0,0
22:22:30.845,0,-4,0,0,0,0,0,98,108,0,0,30,188,0,0,0,0,0
22:22:31.361,0,-5,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:31.361,0,-8,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:31.361,0,-8,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:31.361,0,-9,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:31.361,0,-9,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:31.891,0,-9,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,0
22:22:31.891,0,-9,0,0,0,0,0,108,100,0,0,28,188,0,0,0,0,0
22:22:31.891,0,-8,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,1
22:22:31.891,0,-9,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,1
22:22:32.409,0,-9,0,0,0,0,0,100,100,0,0,28,188,0,0,0,0,1
