timestamp,speed_mode,image_error,turn_out,enc_left,enc_right,enc_diff,gyro_z,r_patch,l_patch,r_lost,l_lost,white_mid,white_nums,r_local,l_local,r_ring_flag,l_ring_flag,angle_ring,speed_out_l,speed_out_r
13:30:10.660,0,-1,0,-6,-5,-1,0,0,0,0,0,112,90,0,0,0,0,0,0,0
13:30:10.660,0,-1,0,-4,-2,-2,0,0,110,0,0,112,90,0,0,0,0,0,0,0
13:30:15.893,0,-1,0,-4,-3,-1,0,0,110,0,0,112,90,0,0,0,0,0,0,0
13:30:19.013,0,1,0,-4,2,-6,57,0,0,0,0,112,78,0,0,0,0,248,0,0
13:30:19.013,0,17,0,8,0,8,250,0,0,0,0,110,70,0,0,0,0,0,0,0
13:30:21.109,0,-26,0,0,-4,4,7,0,60,3,8,116,50,3,0,0,0,12,0,0
13:30:21.109,0,-25,0,0,10,-10,0,0,60,15,19,112,56,15,1,0,0,15,0,0
13:30:27.382,0,49,0,6,1,5,15,0,0,0,54,116,76,0,31,0,0,227,0,0
13:30:29.995,0,-3,0,0,-4,4,0,0,0,0,0,116,80,0,0,0,0,5,0,0
13:30:31.546,0,9,0,-1,31,-32,4,0,0,0,0,116,70,0,0,0,0,253,0,0
13:30:32.068,0,0,0,-4,0,-4,2,0,0,0,0,114,88,0,0,0,0,1,0,0
13:30:37.097,0,0,0,-4,-3,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.097,0,0,0,-4,-3,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.097,0,0,0,-4,-3,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.097,0,0,0,-4,-3,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.097,0,0,0,-4,-3,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.097,0,0,0,-4,-3,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.097,0,0,0,-4,-3,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.296,0,0,0,-4,-3,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.296,0,0,0,-4,-3,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.296,0,0,0,-4,-3,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.296,0,0,0,-4,-3,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.528,0,0,0,-4,-3,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.528,0,0,0,-4,-3,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.742,0,0,0,-4,-3,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.742,0,0,0,-4,-3,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.742,0,0,0,-4,-3,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.742,0,0,0,-4,-3,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.742,0,0,0,-4,-3,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.742,0,0,0,-4,-3,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.744,0,0,0,-4,-3,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.744,0,0,0,-4,-4,0,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.744,0,0,0,-4,-4,0,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.744,0,0,0,-5,-4,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.744,0,0,0,-5,-4,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.744,0,0,0,-5,-4,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.744,0,0,0,-5,-4,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.744,0,0,0,-5,-5,0,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.744,0,0,0,-5,-4,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.744,0,0,0,-5,-4,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.744,0,0,0,-5,-4,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.744,0,0,0,-5,-4,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.745,0,0,0,-5,-4,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.745,0,0,0,-5,-4,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.745,0,0,0,-5,-5,0,0,0,0,0,0,116,90,0,0,0,0,0,0,0
13:30:37.745,0,0,0,-5,-4,-1,0,0,0,0,0,116,90,0,0,0,0,0,0,0
