timestamp,speed_mode,image_error,turn_out,enc_left,enc_right,enc_diff,gyro_z,r_patch,l_patch,r_lost,l_lost,white_mid,white_nums,r_local,l_local,r_ring_flag,l_ring_flag,angle_ring,speed_out_l,speed_out_r
13:28:50.396,0,0,0,0,-7,7,242,0,0,0,0,114,92,0,0,0,0,1,0,0
13:29:03.117,1,0,1,3,7,-4,254,0,0,0,0,114,92,0,0,0,0,4,4173,4185
13:29:03.117,1,0,1,3,7,-4,254,0,0,0,0,114,92,0,0,0,0,4,4173,4185
13:29:03.117,1,0,1,3,7,-4,254,0,0,0,0,114,92,0,0,0,0,4,4173,4185
13:29:03.117,1,0,0,20,18,2,0,0,0,0,0,112,92,0,0,0,0,4,6536,6661
13:29:03.117,1,0,0,20,18,2,0,0,0,0,0,112,92,0,0,0,0,4,6536,6661
13:29:03.117,1,0,0,20,18,2,0,0,0,0,0,112,92,0,0,0,0,4,6536,6661
13:29:03.117,1,0,1,29,45,-16,255,0,0,0,0,112,92,0,0,0,0,4,8641,8704
13:29:03.117,1,0,0,44,45,-1,255,0,0,0,0,112,92,0,0,0,0,4,8641,8704
13:29:03.117,1,0,0,44,45,-1,255,0,0,0,0,112,92,0,0,0,0,4,8641,8704
13:29:03.117,1,0,0,44,45,-1,255,0,0,0,0,112,92,0,0,0,0,4,8641,8704
13:29:03.117,1,0,0,70,79,-9,0,0,0,0,0,112,92,0,0,0,0,4,10537,10418
13:29:03.117,1,0,0,70,79,-9,0,0,0,0,0,112,92,0,0,0,0,4,10537,10418
13:29:03.117,1,0,0,70,79,-9,0,0,0,0,0,112,92,0,0,0,0,4,10537,10418
13:29:03.118,1,0,-6,92,106,-14,8,0,0,0,0,116,88,0,0,0,0,5,12360,11983
13:29:03.118,1,0,-6,92,106,-14,8,0,0,0,0,116,88,0,0,0,0,5,12360,11983
13:29:03.118,1,0,-6,92,106,-14,8,0,0,0,0,116,88,0,0,0,0,5,12360,11983
13:29:03.118,1,0,-8,105,115,-10,10,0,0,0,0,114,88,0,0,0,0,5,13937,13536
13:29:03.118,1,0,-10,117,127,-10,13,0,0,0,0,114,88,0,0,0,0,5,13937,13536
13:29:03.118,1,0,-10,117,127,-10,13,0,0,0,0,114,88,0,0,0,0,5,13937,13536
13:29:03.118,1,0,-9,134,143,-9,12,0,0,0,0,116,90,0,0,0,0,5,14372,14836
13:29:03.118,1,0,-8,151,152,-1,11,0,0,0,0,116,90,0,0,0,0,5,15140,14836
13:29:03.118,1,0,-8,151,152,-1,11,0,0,0,0,116,90,0,0,0,0,5,15140,14836
13:29:03.118,1,0,-8,151,152,-1,11,0,0,0,0,116,90,0,0,0,0,5,15140,14836
13:29:03.118,1,0,-10,160,173,-13,7,0,0,0,0,116,90,0,0,0,0,5,16700,16030
13:29:03.118,1,-1,-19,160,173,-13,7,0,0,0,0,116,90,0,0,0,0,5,16700,16030
13:29:03.118,1,-1,-19,160,173,-13,7,0,0,0,0,116,90,0,0,0,0,5,16700,16030
13:29:03.118,1,-1,-10,173,191,-18,5,0,0,0,0,116,88,0,0,0,0,5,17582,16666
13:29:03.118,1,-1,-12,195,215,-20,8,0,0,0,0,116,88,0,0,0,0,5,17582,16666
13:29:03.118,1,-1,-12,195,215,-20,8,0,0,0,0,116,88,0,0,0,0,5,17582,16666
13:29:03.118,1,-1,-12,213,240,-27,8,0,0,0,0,114,88,0,0,0,0,5,17923,17680
13:29:03.118,1,-2,-26,224,220,4,8,0,0,0,0,114,88,0,0,0,0,5,18386,17680
13:29:03.118,1,-2,-26,224,220,4,8,0,0,0,0,114,88,0,0,0,0,5,18386,17680
13:29:03.357,1,-2,-26,224,220,4,8,0,0,0,0,114,88,0,0,0,0,5,18386,17680
13:29:03.358,1,-2,-16,229,253,-24,0,0,0,0,0,114,90,0,0,0,0,6,19162,18223
13:29:03.358,1,-2,-11,242,253,-11,0,0,0,0,0,114,90,0,0,0,0,6,19162,18223
13:29:03.358,1,-2,-11,242,253,-11,0,0,0,0,0,114,90,0,0,0,0,6,19162,18223
13:29:03.358,1,-2,-10,255,274,-19,254,0,0,0,0,114,90,0,0,0,0,6,19627,18501
13:29:03.358,1,-3,-26,273,281,-8,0,0,0,0,0,114,90,0,0,0,0,6,19627,18501
13:29:03.358,1,-3,-26,273,281,-8,0,0,0,0,0,114,90,0,0,0,0,6,19627,18501
13:29:03.358,1,-3,-17,271,293,-22,0,0,0,0,0,114,90,0,0,0,0,6,20071,18681
13:29:03.358,1,-3,-19,280,294,-14,2,0,0,0,0,114,90,0,0,0,0,6,20351,18990
13:29:03.358,1,-3,-19,280,294,-14,2,0,0,0,0,114,90,0,0,0,0,6,20351,18990
13:29:03.358,1,-3,-20,317,333,-16,3,0,0,0,0,116,90,0,0,0,0,6,20009,18533
13:29:03.358,1,-3,-20,317,333,-16,2,0,0,0,0,116,90,0,0,0,0,6,19968,18739
13:29:03.359,1,-3,-19,333,333,0,2,0,0,0,0,116,90,0,0,0,0,6,19968,18739
13:29:03.359,1,-3,-19,333,333,0,2,0,0,0,0,116,90,0,0,0,0,6,19968,18739
13:29:03.359,1,-3,-23,335,335,0,6,0,0,0,0,116,90,0,0,0,0,6,20241,19162
13:29:03.359,1,-2,-2,339,335,4,255,0,0,0,0,116,90,0,0,0,0,6,20241,19162
13:29:03.359,1,-2,-2,339,335,4,255,0,0,0,0,116,90,0,0,0,0,6,20241,19162
13:29:03.359,1,-2,-4,351,359,-8,247,0,0,0,0,116,90,0,0,0,0,6,20194,18288
13:29:03.359,1,-2,-6,353,393,-40,249,0,0,0,0,116,90,0,0,0,0,5,20331,18288
13:29:03.359,1,-2,-6,353,393,-40,249,0,0,0,0,116,90,0,0,0,0,5,20331,18288
13:29:03.359,1,-2,-6,372,403,-31,250,0,0,0,0,114,90,0,0,0,0,5,20095,18087
13:29:03.359,1,-2,-6,381,408,-27,253,0,0,0,0,114,90,0,0,0,0,5,20059,17892
13:29:03.359,1,-3,-23,381,408,-27,253,0,0,0,0,114,90,0,0,0,0,5,20059,17892
13:29:03.359,1,-3,-17,383,387,-4,255,0,0,0,0,114,90,0,0,0,0,5,20043,18304
13:29:03.359,1,-3,-17,383,387,-4,255,0,0,0,0,114,90,0,0,0,0,5,19604,17977
13:29:03.359,1,-3,-14,407,404,3,252,0,0,0,0,114,90,0,0,0,0,5,19604,17977
13:29:03.359,1,-3,-14,407,404,3,252,0,0,0,0,114,90,0,0,0,0,5,19604,17977
