timestamp,speed_mode,image_error,turn_out,enc_left,enc_right,enc_diff,gyro_z,r_patch,l_patch,r_lost,l_lost,white_mid,white_nums,r_local,l_local,r_ring_flag,l_ring_flag,angle_ring,speed_out_l,speed_out_r
00:52:45.259,0,0,0,-5,0,-5,22,0,0,0,0,116,90,0,0,0,0,2,0,0
00:52:45.259,0,0,0,-5,0,-5,1,0,0,0,0,114,86,0,0,0,0,3,0,0
00:52:45.774,0,0,0,-5,-5,0,255,0,0,0,0,114,88,0,0,0,0,3,0,0
00:52:45.774,0,-1,0,-8,-8,0,0,0,0,0,0,116,88,0,0,0,0,3,0,0
00:52:46.304,0,-1,0,-7,-4,-3,0,0,0,0,0,112,86,0,0,0,0,3,0,0
00:52:59.585,1,-1,-6,7,8,-1,0,0,0,0,0,114,88,0,0,0,0,5,4211,4145
00:52:59.585,1,-1,-6,13,14,-1,0,0,0,0,0,114,88,0,0,0,0,5,5295,5222
00:52:59.585,1,-1,-6,13,14,-1,0,0,0,0,0,114,88,0,0,0,0,5,5295,5222
00:52:59.801,1,-1,-6,13,14,-1,0,0,0,0,0,114,88,0,0,0,0,5,6297,6278
00:52:59.802,1,-1,-7,30,32,-2,0,0,0,0,0,114,84,0,0,0,0,5,7308,7170
00:52:59.802,1,-1,-7,30,32,-2,0,0,0,0,0,114,84,0,0,0,0,5,7308,7170
00:52:59.802,1,-1,-7,30,32,-2,0,0,0,0,0,114,84,0,0,0,0,5,7308,7170
00:52:59.802,1,-1,-7,46,40,6,1,0,0,0,0,114,84,0,0,0,0,5,8110,8119
00:52:59.802,1,-1,-6,52,57,-5,0,0,0,0,0,112,84,0,0,0,0,5,9041,8876
00:52:59.802,1,-1,-6,52,57,-5,0,0,0,0,0,112,84,0,0,0,0,5,9041,8876
00:52:59.802,1,-1,-6,52,57,-5,0,0,0,0,0,112,84,0,0,0,0,5,9824,9659
00:52:59.802,1,-1,-9,66,68,-2,2,0,0,0,0,112,84,0,0,0,0,5,9824,9659
00:52:59.802,1,-1,-10,82,81,1,4,0,0,0,0,112,86,0,0,0,0,5,10500,10379
00:52:59.802,1,-1,-10,82,81,1,4,0,0,0,0,112,86,0,0,0,0,5,10500,10379
00:52:59.804,1,-1,-10,98,92,6,2,0,0,0,0,112,86,0,0,0,0,5,11120,11095
00:52:59.804,1,-1,-10,102,107,-5,4,0,0,0,0,112,84,0,0,0,0,5,11930,11690
00:52:59.804,1,-1,-10,102,107,-5,4,0,0,0,0,112,84,0,0,0,0,5,11930,11690
00:52:59.804,1,-1,-10,102,107,-5,4,0,0,0,0,112,84,0,0,0,0,5,11930,12212
00:52:59.804,1,-1,-11,114,123,-9,5,0,0,0,0,112,84,0,0,0,0,5,12562,12212
00:52:59.804,1,-1,-12,122,130,-8,7,0,0,0,0,112,84,0,0,0,0,5,13234,12863
00:52:59.804,1,-1,-12,122,130,-8,7,0,0,0,0,112,84,0,0,0,0,5,13234,12863
00:52:59.805,1,-1,-12,122,130,-8,7,0,0,0,0,112,84,0,0,0,0,5,13755,13428
00:52:59.805,1,-2,-23,138,138,0,3,0,0,0,0,112,84,0,0,0,0,5,13755,13428
00:52:59.805,1,-2,-14,153,154,-1,0,20,20,0,0,108,86,0,0,0,0,5,14186,13855
00:52:59.805,1,-2,-14,153,154,-1,0,20,20,0,0,108,86,0,0,0,0,5,14186,13855
00:52:59.805,1,-2,-13,165,170,-5,255,20,20,0,0,108,86,0,0,0,0,5,14643,14209
