timestamp,speed_mode,image_error,turn_out,enc_left,enc_right,enc_diff,gyro_z,r_patch,l_patch,r_lost,l_lost,white_mid,white_nums,r_local,l_local,r_ring_flag,l_ring_flag,angle_ring
08:00:10.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08:00:11.072,0,0,0,2,0,2,251,0,0,0,0,114,88,0,0,0,0,0
08:00:11.072,0,-2,0,0,0,0,246,0,0,0,0,114,88,0,0,0,0,0
08:00:11.072,0,-1,0,0,0,0,250,0,0,0,0,114,90,0,0,0,0,254
08:00:11.072,0,0,0,1,0,1,6,0,0,0,0,112,90,0,0,0,0,255
08:00:11.588,0,0,0,2,0,2,251,0,0,0,0,110,88,0,0,0,0,254
08:00:11.588,0,0,0,-5,-3,-2,4,0,0,0,0,112,88,0,0,0,0,254
08:00:11.588,0,0,0,0,0,0,0,0,0,0,0,112,88,0,0,0,0,254
08:00:11.588,0,0,0,3,4,-1,0,0,0,0,0,112,88,0,0,0,0,255
08:00:11.588,0,0,0,0,1,-1,0,0,0,0,0,110,88,0,0,0,0,254
08:00:12.119,0,0,0,4,7,-3,0,0,0,0,0,110,88,0,0,0,0,254
08:00:12.119,0,0,0,5,5,0,0,0,0,0,0,110,88,0,0,0,0,255
08:00:12.119,0,0,0,0,1,-1,1,0,0,0,0,110,88,0,0,0,0,255
08:00:12.119,0,0,0,0,1,-1,0,0,0,0,0,110,88,0,0,0,0,255
08:00:12.635,0,0,0,0,1,-1,3,0,0,0,0,110,88,0,0,0,0,255
08:00:12.635,0,0,0,0,0,0,27,0,0,0,0,112,88,0,0,0,0,0
08:00:12.635,0,-4,0,0,0,0,0,0,0,0,0,110,88,0,0,0,0,1
08:00:12.635,0,-4,0,-2,-1,-1,0,0,0,0,0,114,88,0,0,0,0,1
08:00:13.152,0,-5,0,-1,0,-1,0,0,0,0,0,110,88,0,0,0,0,1
08:00:13.152,0,-4,0,-1,0,-1,0,0,0,0,0,110,88,0,0,0,0,1
08:00:13.152,0,-4,0,0,0,0,0,0,0,0,0,110,88,0,0,0,0,1
08:00:13.152,0,-4,0,-1,-1,0,0,0,0,0,0,110,88,0,0,0,0,1
08:00:13.669,0,-4,0,0,0,0,0,0,0,0,0,110,88,0,0,0,0,1
08:00:13.669,0,-4,0,-1,0,-1,1,0,0,0,0,110,88,0,0,0,0,1
08:00:13.669,0,-4,0,-2,-1,-1,0,0,0,0,0,110,88,0,0,0,0,1
08:00:13.669,0,-4,0,-2,-2,0,255,0,0,0,0,110,88,0,0,0,0,1
08:00:13.669,0,-4,0,-2,-1,-1,0,0,0,0,0,110,88,0,0,0,0,1
08:00:14.199,0,-4,0,-2,-2,0,255,0,0,0,0,110,88,0,0,0,0,1
08:00:14.199,0,-4,0,0,0,0,0,0,0,0,0,110,88,0,0,0,0,1
08:00:14.199,0,-4,0,-2,0,-2,2,0,0,0,0,110,88,0,0,0,0,1
08:00:14.199,0,-4,0,-1,-1,0,0,0,0,0,0,110,88,0,0,0,0,1
08:00:14.718,0,-4,0,1,1,0,0,0,0,0,0,110,88,0,0,0,0,1
08:00:14.718,0,-4,0,0,0,0,0,0,0,0,0,110,88,0,0,0,0,1
08:00:15.234,0,-4,0,0,0,0,0,0,0,0,0,110,88,0,0,0,0,1
08:00:15.234,0,-4,0,0,0,0,0,0,0,0,0,110,88,0,0,0,0,1
08:00:15.766,0,-4,0,0,0,0,0,0,0,0,0,110,88,0,0,0,0,1
08:00:15.766,0,-4,0,0,0,0,0,0,0,0,0,110,88,0,0,0,0,1
08:00:16.284,0,-4,0,0,0,0,0,0,0,0,0,110,88,0,0,0,0,1
08:00:16.813,0,-4,0,0,0,0,0,0,0,0,0,110,88,0,0,0,0,1
08:00:16.813,0,-4,0,0,-10,10,253,0,0,0,0,110,88,0,0,0,0,1
08:00:17.343,0,-4,0,-6,0,-6,243,0,0,0,0,110,88,0,0,0,0,255
08:00:17.343,0,0,0,1,2,-1,1,0,0,0,0,114,88,0,0,0,0,254
08:00:17.874,0,1,0,0,0,0,0,0,0,0,0,112,86,0,0,0,0,254
08:00:17.874,0,1,0,0,0,0,0,0,0,0,0,110,86,0,0,0,0,254
08:00:18.392,0,0,0,0,0,0,0,0,0,0,0,112,88,0,0,0,0,254
08:00:18.392,0,0,0,0,0,0,0,0,0,0,0,112,88,0,0,0,0,254
08:00:18.824,1,0,-7,136,143,-7,8,0,0,0,0,116,86,0,0,0,0,255
08:00:18.824,1,0,-7,136,143,-7,8,0,0,0,0,116,86,0,0,0,0,255
08:00:18.824,1,0,-7,136,143,-7,8,0,0,0,0,116,86,0,0,0,0,255
08:00:18.824,1,-1,-31,147,148,-1,20,0,0,0,0,116,86,0,0,0,0,255
08:00:18.824,1,-1,-21,148,156,-8,18,0,0,0,0,116,88,0,0,0,0,0
08:00:18.824,1,-1,-21,148,156,-8,18,0,0,0,0,116,88,0,0,0,0,0
08:00:18.824,1,-1,-20,147,158,-11,17,0,0,0,0,116,88,0,0,0,0,0
08:00:18.824,1,-1,-18,154,166,-12,13,0,0,0,0,116,88,0,0,0,0,0
08:00:18.824,1,-1,-16,166,171,-5,11,0,0,0,0,116,86,0,0,0,0,0
08:00:18.824,1,-1,-16,166,171,-5,11,0,0,0,0,116,86,0,0,0,0,0
08:00:18.824,1,-2,-31,169,172,-3,11,0,0,0,0,116,86,0,0,0,0,0
08:00:18.824,1,-2,-21,182,183,-1,9,0,0,0,0,116,86,0,0,0,0,0
08:00:18.824,1,-2,-20,184,184,0,7,0,0,0,0,116,88,0,0,0,0,0
08:00:18.824,1,-2,-20,184,184,0,7,0,0,0,0,116,88,0,0,0,0,0
08:00:18.824,1,-4,-47,180,192,-12,4,0,0,0,0,116,88,0,0,0,0,0
08:00:18.824,1,-4,-29,189,197,-8,1,0,0,0,0,116,88,0,0,0,0,0
08:00:18.824,1,-4,-28,202,197,5,1,20,0,0,0,116,86,0,0,0,0,0
08:00:18.825,1,-4,-28,202,197,5,1,20,0,0,0,116,86,0,0,0,0,0
08:00:18.825,1,-5,-45,204,208,-4,2,20,0,0,0,116,86,0,0,0,0,0
08:00:18.825,1,-5,-39,213,210,3,5,20,0,0,0,116,86,0,0,0,0,0
08:00:18.825,1,-5,-39,209,217,-8,5,0,20,0,0,116,86,0,0,0,0,0
08:00:18.825,1,-5,-39,209,217,-8,5,0,20,0,0,116,86,0,0,0,0,0
08:00:18.825,1,-5,-38,214,225,-11,4,0,20,0,0,116,86,0,0,0,0,0
08:00:18.825,1,-5,-38,214,219,-5,2,0,20,0,0,116,86,0,0,0,0,0
08:00:18.825,1,-5,-33,230,231,-1,255,22,20,0,0,116,86,0,0,0,0,0
08:00:18.825,1,-5,-33,230,231,-1,255,22,20,0,0,116,86,0,0,0,0,0
08:00:18.825,1,-5,-31,239,232,7,252,22,20,0,0,116,86,0,0,0,0,0
08:00:18.825,1,-5,-31,239,232,7,252,22,20,0,0,116,86,0,0,0,0,0
08:00:18.825,1,-5,-25,245,239,6,245,22,22,0,0,116,86,0,0,0,0,0
08:00:18.825,1,-5,-25,245,239,6,245,22,22,0,0,116,86,0,0,0,0,0
08:00:18.825,1,-6,-38,253,248,5,242,22,22,0,0,116,86,0,0,0,0,0
08:00:18.825,1,-6,-38,253,248,5,242,22,22,0,0,116,86,0,0,0,0,0
08:00:18.825,1,-6,-36,249,259,-10,249,24,22,0,0,116,86,0,0,0,0,0
08:00:18.827,1,-6,-36,249,259,-10,249,24,22,0,0,116,86,0,0,0,0,0
08:00:18.827,1,-6,-40,261,262,-1,255,24,22,0,0,116,86,0,0,0,0,0
08:00:18.827,1,-6,-40,261,262,-1,255,24,22,0,0,116,86,0,0,0,0,0
08:00:18.827,1,-6,-29,274,275,-1,3,24,24,0,0,116,86,0,0,0,0,0
08:00:18.827,1,-5,-29,274,275,-1,3,24,24,0,0,116,86,0,0,0,0,0
08:00:18.827,1,-5,-29,274,275,-1,3,24,24,0,0,116,86,0,0,0,0,0
08:00:18.827,1,-5,-34,268,278,-10,255,24,24,0,0,116,86,0,0,0,0,0
08:00:18.827,1,-5,-34,268,278,-10,0,24,24,0,0,116,86,0,0,0,0,0
08:00:18.827,1,-5,-37,283,285,-2,3,26,26,1,0,116,86,0,0,0,0,0
08:00:18.827,1,-5,-37,283,285,-2,3,26,26,1,0,116,86,0,0,0,0,0
08:00:18.827,1,-5,-41,286,292,-6,8,26,26,2,0,116,86,0,0,0,0,0
08:00:19.175,1,-5,-39,295,298,-3,5,28,28,2,0,116,84,0,0,0,0,0
08:00:19.175,1,-7,-66,307,304,3,2,28,28,2,0,116,84,0,0,0,0,0
08:00:19.175,1,-7,-66,307,304,3,2,28,28,2,0,116,84,0,0,0,0,0
08:00:19.175,1,-7,-66,296,311,-15,0,28,28,2,0,116,84,0,0,0,0,0
08:00:19.175,1,-7,-52,309,308,1,4,30,110,3,0,116,84,0,0,0,0,0
08:00:19.175,1,-7,-52,309,308,1,4,30,110,3,0,116,84,0,0,0,0,0
08:00:19.175,1,-7,-50,316,327,-11,1,30,110,3,0,116,84,0,0,0,0,0
08:00:19.175,1,-7,-50,316,327,-11,1,30,110,3,0,116,84,0,0,0,0,0
08:00:19.177,1,-7,-44,323,321,2,251,32,30,5,1,116,86,1,0,0,0,0
08:00:19.177,1,-7,-44,323,321,2,251,32,30,5,1,116,86,1,0,0,0,0
08:00:19.177,1,-9,-71,329,324,5,247,32,30,5,1,116,86,1,0,0,0,0
08:00:19.177,1,-9,-71,329,324,5,247,32,30,5,1,116,86,1,0,0,0,0
08:00:19.177,1,-9,-60,344,340,4,254,34,32,6,5,116,86,2,0,0,0,0
08:00:19.177,1,-9,-60,344,340,4,254,34,32,6,5,116,86,2,0,0,0,0
08:00:19.177,1,-7,-29,339,342,-3,252,34,32,6,5,116,86,2,0,0,0,0
08:00:19.177,1,-7,-29,339,342,-3,252,34,32,6,5,116,86,2,0,0,0,0
08:00:19.177,1,-7,-43,346,342,4,249,36,34,7,7,116,86,2,0,0,0,0
08:00:19.177,1,-7,-43,346,342,4,249,36,34,7,7,116,86,2,0,0,0,0
08:00:19.177,1,-6,-22,355,346,9,242,36,34,7,7,116,86,2,0,0,0,0
08:00:19.177,1,-6,-22,355,346,9,242,36,34,7,7,116,86,2,0,0,0,0
08:00:19.177,1,-6,-18,370,365,5,227,38,38,10,10,116,88,4,0,0,0,255
08:00:19.177,1,-6,-18,370,365,5,227,38,38,10,10,116,88,4,0,0,0,255
08:00:19.178,1,-9,-65,373,372,1,229,38,38,10,10,116,88,4,0,0,0,255
08:00:19.178,1,-9,-65,373,372,1,229,38,38,10,10,116,88,4,0,0,0,255
08:00:19.178,1,-9,-41,377,363,14,229,44,42,10,13,116,86,3,0,0,0,254
08:00:19.178,1,-9,-41,377,363,14,229,44,42,10,13,116,86,3,0,0,0,254
08:00:19.178,1,-8,-20,386,373,13,222,44,42,10,13,116,86,3,0,0,0,254
08:00:19.178,1,-8,-20,386,376,10,220,44,42,10,13,116,86,3,0,0,0,254
08:00:19.178,1,-8,-36,385,377,8,232,50,48,10,15,116,88,2,0,0,0,254
08:00:19.178,0,-6,-35,387,384,3,235,50,48,10,15,116,88,2,0,0,0,253
08:00:19.178,0,-6,-35,387,384,3,235,50,48,10,15,116,88,2,0,0,0,253
08:00:19.178,1,-3,17,400,389,11,239,58,56,12,12,116,86,1,0,0,0,253
08:00:19.178,1,-3,17,400,389,11,239,58,56,12,12,116,86,1,0,0,0,253
08:00:19.178,1,-3,0,394,402,-8,231,58,56,12,12,116,86,1,0,0,0,253
